Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Jamie Vardy,9,eng ENG,FW,38-041,90,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,1,0
Jordan Ayew,18,gh GHA,"LW,RW",33-163,54,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Facundo Buonanotte,40,ar ARG,RW,20-060,36,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0
Bobby De Cordova-Reid,14,jm JAM,RW,32-019,45,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,0
Stephy Mavididi,10,eng ENG,LW,26-266,45,1,0,1,0,0,0,1,0.0,1,1,0,1,0,1,1,0
Bilal El Khannouss,11,ma MAR,AM,20-287,90,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,0,0
Boubakary Soumaré,24,fr FRA,DM,25-360,90,2,0,2,0,0,1,1,100.0,0,1,0,1,2,4,1,0
Wilfred Ndidi,6,ng NGA,DM,28-067,76,1,1,1,0,0,1,2,50.0,1,0,0,0,2,3,2,0
Oliver Skipp,22,eng ENG,DM,24-158,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Victor Bernth Kristiansen,16,dk DEN,LB,22-067,90,2,0,1,1,0,0,2,0.0,2,1,1,0,3,5,3,0
Caleb Okoli,5,it ITA,"CB,RB",23-223,82,0,0,0,0,0,0,3,0.0,3,1,0,1,2,2,8,0
Conor Coady,4,eng ENG,CB,31-362,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Wout Faes,3,be BEL,"CB,RB",26-324,90,2,1,1,1,0,1,1,100.0,0,3,2,1,1,3,5,0
Woyo Coulibaly,25,ml MLI,RB,25-277,45,1,1,0,1,0,0,0,,0,2,1,1,1,2,0,0
Jannik Vestergaard,23,dk DEN,CB,32-202,45,0,0,0,0,0,0,0,,0,1,1,0,1,1,4,0
Mads Hermansen,30,dk DEN,GK,24-225,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
