Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Jamie Vardy,9,eng ENG,FW,38-041,90,0,0,0,0,3,1,1,0,1,0,0,0,0,2,3,40.0
Jordan Ayew,18,gh GHA,"LW,RW",33-163,54,0,0,0,0,2,0,6,0,0,0,0,0,3,0,2,0.0
Facundo Buonanotte,40,ar ARG,RW,20-060,36,1,0,0,1,0,0,2,1,0,0,0,0,0,1,0,100.0
Bobby De Cordova-Reid,14,jm JAM,RW,32-019,45,1,0,0,1,0,0,3,0,0,0,0,0,0,1,3,25.0
Stephy Mavididi,10,eng ENG,LW,26-266,45,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0.0
Bilal El Khannouss,11,ma MAR,AM,20-287,90,0,0,0,0,0,0,3,0,1,0,0,0,4,0,2,0.0
Boubakary Soumaré,24,fr FRA,DM,25-360,90,0,0,0,0,1,0,1,2,0,0,0,0,6,0,0,
Wilfred Ndidi,6,ng NGA,DM,28-067,76,0,0,0,2,2,0,2,2,1,0,0,0,3,1,1,50.0
Oliver Skipp,22,eng ENG,DM,24-158,14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
Victor Bernth Kristiansen,16,dk DEN,LB,22-067,90,0,0,0,0,0,0,6,3,0,0,0,0,4,0,1,0.0
Caleb Okoli,5,it ITA,"CB,RB",23-223,82,1,0,0,2,1,0,0,2,0,0,0,0,1,3,2,60.0
Conor Coady,4,eng ENG,CB,31-362,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Wout Faes,3,be BEL,"CB,RB",26-324,90,0,0,0,1,0,0,0,1,1,0,0,0,5,1,2,33.3
Woyo Coulibaly,25,ml MLI,RB,25-277,45,1,0,0,2,0,0,0,1,1,0,0,0,4,0,3,0.0
Jannik Vestergaard,23,dk DEN,CB,32-202,45,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0.0
Mads Hermansen,30,dk DEN,GK,24-225,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
