Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Richarlison,9,br BRA,FW,27-268,78,0,0,0,2,2,0,0,0,2,0,0,0,2,4,7,36.4
Dane Scarlett,44,eng ENG,FW,20-315,12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,
Son Heung-min,7,kr KOR,LW,32-209,90,1,0,0,1,1,0,4,0,1,0,0,0,5,1,0,100.0
Mikey Moore,47,eng ENG,RW,17-175,45,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1,0.0
Lucas Bergvall,15,se SWE,RM,19-000,45,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,
Dejan Kulusevski,21,se SWE,"RW,AM",24-283,90,0,0,0,0,0,0,1,0,0,0,0,0,5,2,1,66.7
Rodrigo Bentancur,30,uy URU,"CM,DM",27-222,90,0,0,0,1,0,0,0,2,2,0,0,0,10,2,0,100.0
Yves Bissouma,8,ml MLI,"DM,LM",28-156,67,0,0,0,0,0,0,0,0,2,0,0,0,4,1,0,100.0
Pape Matar Sarr,29,sn SEN,LM,22-141,23,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,
Djed Spence,24,eng ENG,LB,24-177,90,0,0,0,1,0,0,1,1,3,0,0,0,7,1,1,50.0
Ben Davies,33,wls WAL,CB,31-284,90,0,0,0,2,0,0,0,2,0,0,0,0,2,2,4,33.3
Archie Gray,14,eng ENG,CB,18-327,90,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,
Pedro Porro,23,es ESP,RB,25-142,90,0,0,0,3,0,0,2,3,3,0,0,0,6,2,5,28.6
Antonín Kinský,31,cz CZE,GK,21-326,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
