Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Dominic Solanke,19,eng ENG,FW,27-201,90,18,0,4,7,7,1,18,1,1,100.0,0,0.0,14,64,14,0,0,0,5,1,16,2
Son Heung-min,7,kr KOR,LW,32-269,90,45,1,5,14,26,5,45,1,0,0.0,0,0.0,31,188,127,3,2,2,0,1,34,17
Wilson Odobert,28,fr FRA,RW,20-126,63,26,1,4,8,15,2,26,1,1,100.0,0,0.0,19,184,120,4,4,2,0,3,19,3
Brennan Johnson,22,wls WAL,RW,23-315,27,12,0,2,3,7,2,12,0,0,,0,,5,30,24,1,0,1,2,2,7,2
James Maddison,10,eng ENG,LM,28-131,87,39,2,6,24,9,1,39,0,0,,0,,30,169,85,1,1,0,0,1,34,1
Mathys Tel,11,fr FRA,LM,19-341,3,10,0,0,6,4,2,10,0,0,,0,,9,54,30,2,0,2,0,1,9,2
Rodrigo Bentancur,30,uy URU,CM,27-282,90,74,6,23,41,10,1,74,1,0,0.0,1,100.0,47,177,64,2,4,0,2,1,52,3
Lucas Bergvall,15,se SWE,RM,19-060,63,28,4,10,9,9,1,28,3,2,66.7,1,33.3,16,130,71,2,1,1,1,0,16,0
Pape Matar Sarr,29,sn SEN,RM,22-201,27,18,0,3,10,5,2,18,0,0,,0,,14,78,29,0,0,0,1,0,18,1
Destiny Udogie,13,it ITA,LB,22-126,90,55,6,22,25,11,3,55,2,1,50.0,1,50.0,32,214,149,4,1,0,2,0,35,6
Micky van de Ven,37,nl NED,CB,23-349,87,66,15,39,26,1,1,66,1,0,0.0,1,100.0,39,186,114,0,0,0,1,0,46,0
Pedro Porro,23,es ESP,RB,25-202,3,14,0,0,8,6,0,14,0,0,,0,,6,21,12,0,0,0,0,0,8,1
Cristian Romero,17,ar ARG,CB,26-341,90,70,11,44,25,1,0,70,0,0,,0,,39,238,177,1,1,0,1,0,47,0
Djed Spence,24,eng ENG,"RB,CB",24-237,90,58,6,29,20,9,1,58,4,2,50.0,2,50.0,28,187,76,1,0,0,2,0,32,1
Guglielmo Vicario,1,it ITA,GK,28-178,90,44,30,42,2,0,0,44,0,0,,0,,26,161,126,0,0,0,0,0,27,0
