Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Evanilson,9,br BRA,FW,25-154,70,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
Dango Ouattara,11,bf BFA,FW,23-026,20,1,0,0,1,0,1,1,100.0,0,1,0,1,0,1,0,0
Antoine Semenyo,24,gh GHA,LW,25-061,89,2,1,0,2,0,1,2,50.0,1,6,0,6,0,2,0,0
Luis Sinisterra,17,co COL,LW,25-265,1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Marcus Tavernier,16,eng ENG,RW,25-352,80,4,3,3,1,0,1,2,50.0,1,1,1,0,0,4,0,0
David Brooks,7,wls WAL,RW,27-244,10,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Justin Kluivert,19,nl NED,AM,25-308,90,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0
Tyler Adams,12,us USA,DM,26-023,90,5,3,1,4,0,2,2,100.0,0,4,1,3,2,7,0,0
Ryan Christie,10,sct SCO,DM,30-015,70,2,2,1,1,0,0,2,0.0,2,1,0,1,4,6,2,0
Alex Scott,8,eng ENG,DM,21-200,20,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Milos Kerkez,3,hu HUN,LB,21-122,90,3,2,2,0,1,0,0,,0,3,1,2,1,4,0,0
Dean Huijsen,2,es ESP,CB,19-329,90,2,1,2,0,0,2,3,66.7,1,1,1,0,3,5,16,0
James Hill,23,eng ENG,CB,23-058,90,3,1,1,2,0,1,1,100.0,0,1,0,1,2,5,8,0
Lewis Cook,4,eng ENG,RB,28-034,90,6,4,4,2,0,5,6,83.3,1,2,0,2,2,8,1,0
Kepa Arrizabalaga,13,es ESP,GK,30-157,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
