Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Evanilson,9,br BRA,FW,25-154,70,13,0,2,5,6,5,13,0,0,,0,,11,43,9,1,0,0,0,0,9,2
Dango Ouattara,11,bf BFA,FW,23-026,20,13,0,0,5,8,4,13,3,2,66.7,1,33.3,8,52,12,0,0,0,2,0,8,3
Antoine Semenyo,24,gh GHA,LW,25-061,89,34,0,5,16,13,3,34,1,0,0.0,1,100.0,19,153,60,5,1,1,3,1,21,3
Luis Sinisterra,17,co COL,LW,25-265,1,7,0,0,4,3,2,7,3,1,33.3,2,66.7,7,77,53,2,0,2,0,0,5,3
Marcus Tavernier,16,eng ENG,RW,25-352,80,44,2,6,17,23,3,44,2,1,50.0,1,50.0,23,150,95,3,1,0,4,0,23,3
David Brooks,7,wls WAL,RW,27-244,10,7,0,1,4,2,0,7,0,0,,0,,4,36,13,0,0,0,1,0,4,0
Justin Kluivert,19,nl NED,AM,25-308,90,34,0,2,14,18,3,34,2,0,0.0,0,0.0,25,92,48,1,1,0,1,2,25,7
Tyler Adams,12,us USA,DM,26-023,90,50,3,14,27,9,0,50,0,0,,0,,21,65,24,0,0,0,2,0,21,0
Ryan Christie,10,sct SCO,DM,30-015,70,46,2,14,28,6,0,46,2,2,100.0,0,0.0,25,166,87,2,2,0,2,1,20,0
Alex Scott,8,eng ENG,DM,21-200,20,15,0,0,13,2,2,15,1,0,0.0,1,100.0,10,67,27,1,0,0,0,1,10,0
Milos Kerkez,3,hu HUN,LB,21-122,90,50,3,18,24,10,2,50,2,1,50.0,0,0.0,23,149,73,4,2,1,0,0,20,1
Dean Huijsen,2,es ESP,CB,19-329,90,64,18,36,25,3,2,64,0,0,,0,,31,193,42,0,0,0,0,0,32,0
James Hill,23,eng ENG,CB,23-058,90,54,4,18,32,4,2,54,0,0,,0,,25,113,16,0,0,0,0,0,31,1
Lewis Cook,4,eng ENG,RB,28-034,90,49,1,18,25,6,0,49,0,0,,0,,20,114,47,1,0,0,2,1,22,2
Kepa Arrizabalaga,13,es ESP,GK,30-157,90,32,17,32,0,0,0,32,0,0,,0,,24,96,50,0,0,0,0,0,21,0
