Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Ollie Watkins,11,eng ENG,FW,29-000,90,0,0,0,1,1,0,1,0,0,0,0,0,2,4,1,80.0
Morgan Rogers,27,eng ENG,LW,22-157,90,1,0,0,3,1,0,0,0,1,1,0,0,4,0,0,
Leon Bailey,31,jm JAM,RW,27-143,76,0,0,0,0,2,1,1,0,2,0,0,0,3,0,1,0.0
Jacob Ramsey,41,eng ENG,RW,23-216,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
John McGinn,7,sct SCO,AM,30-073,90,0,0,0,0,2,0,5,0,1,0,0,0,8,1,0,100.0
Youri Tielemans,8,be BEL,DM,27-237,82,0,0,0,1,4,0,4,0,2,0,0,0,10,0,1,0.0
Ross Barkley,6,eng ENG,DM,31-025,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,100.0
Boubacar Kamara,44,fr FRA,DM,25-037,82,0,0,0,0,1,0,0,1,1,0,0,0,6,1,3,25.0
Amadou Onana,24,be BEL,DM,23-136,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lucas Digne,12,fr FRA,LB,31-163,82,0,0,0,0,0,0,7,0,2,0,0,0,4,1,0,100.0
Ian Maatsen,22,nl NED,LB,22-295,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Pau Torres,14,es ESP,CB,27-349,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
Tyrone Mings,5,eng ENG,CB,31-292,71,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,
Diego Carlos,3,br BRA,CB,31-290,90,0,0,0,2,0,1,0,0,0,0,0,0,2,1,2,33.3
Ezri Konsa,4,eng ENG,RB,27-068,90,0,0,0,1,2,0,0,1,2,0,0,0,5,2,3,40.0
Emiliano Martínez,23,ar ARG,GK,32-119,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
