Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Ollie Watkins,11,eng ENG,FW,29-000,90,0,0,0,0,0,0,0,,0,2,1,1,0,0,1,0
Morgan Rogers,27,eng ENG,LW,22-157,90,2,1,0,1,1,0,1,0.0,1,0,0,0,0,2,0,0
Leon Bailey,31,jm JAM,RW,27-143,76,2,2,1,1,0,1,1,100.0,0,0,0,0,0,2,2,0
Jacob Ramsey,41,eng ENG,RW,23-216,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
John McGinn,7,sct SCO,AM,30-073,90,1,1,0,1,0,1,1,100.0,0,1,0,1,0,1,0,0
Youri Tielemans,8,be BEL,DM,27-237,82,2,2,0,2,0,0,3,0.0,3,1,0,1,0,2,1,0
Ross Barkley,6,eng ENG,DM,31-025,8,1,0,0,1,0,1,1,100.0,0,1,1,0,1,2,0,0
Boubacar Kamara,44,fr FRA,DM,25-037,82,4,1,4,0,0,3,5,60.0,2,0,0,0,1,5,3,1
Amadou Onana,24,be BEL,DM,23-136,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Lucas Digne,12,fr FRA,LB,31-163,82,3,2,0,2,1,3,3,100.0,0,1,0,1,0,3,2,0
Ian Maatsen,22,nl NED,LB,22-295,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Pau Torres,14,es ESP,CB,27-349,19,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,2,0
Tyrone Mings,5,eng ENG,CB,31-292,71,0,0,0,0,0,0,0,,0,1,1,0,1,1,2,0
Diego Carlos,3,br BRA,CB,31-290,90,1,0,0,0,1,1,1,100.0,0,5,2,3,0,1,4,0
Ezri Konsa,4,eng ENG,RB,27-068,90,5,2,4,1,0,2,4,50.0,2,1,0,1,1,6,3,0
Emiliano Martínez,23,ar ARG,GK,32-119,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
