Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Yoane Wissa,11,cd COD,FW,28-053,90,27,2,4,14,9,4,27,0,0,,0,,12,49,11,1,0,1,3,1,19,7
Keane Lewis-Potter,23,eng ENG,LW,23-247,80,28,0,2,12,15,5,28,7,3,42.9,3,42.9,23,231,108,5,3,4,1,0,22,4
Fabio Carvalho,14,pt POR,LW,22-057,10,5,0,0,3,2,0,5,1,0,0.0,1,100.0,2,11,0,0,0,0,0,0,3,2
Bryan Mbeumo,19,cm CMR,RW,25-080,90,55,1,2,31,23,2,54,2,1,50.0,1,50.0,40,212,75,1,2,0,0,0,44,20
Mikkel Damsgaard,24,dk DEN,AM,24-115,76,43,1,6,22,15,2,43,0,0,,0,,28,145,89,2,0,0,2,1,32,5
Kevin Schade,7,de GER,AM,22-334,14,6,0,0,1,5,3,6,1,1,100.0,0,0.0,3,60,0,0,1,1,1,1,4,3
Vitaly Janelt,27,de GER,DM,26-169,90,61,3,20,30,12,3,61,2,0,0.0,2,100.0,34,170,54,1,1,0,1,0,43,2
Christian Nørgaard,6,dk DEN,DM,30-230,77,50,5,18,21,11,2,50,1,0,0.0,1,100.0,25,97,38,0,0,0,3,0,31,1
Mathias Jensen,8,dk DEN,DM,28-299,13,30,0,5,19,6,0,30,1,0,0.0,0,0.0,23,191,152,3,1,0,0,0,21,0
Sepp van den Berg,4,nl NED,LB,22-311,90,65,5,24,30,11,3,65,0,0,,0,,29,122,45,0,1,0,0,1,38,2
Ethan Pinnock,5,jm JAM,CB,31-150,90,112,21,62,39,11,1,112,0,0,,0,,63,291,134,0,0,0,0,0,70,0
Nathan Collins,22,ie IRL,CB,23-179,90,103,5,44,54,7,4,103,1,0,0.0,1,100.0,61,345,229,2,0,0,0,0,68,1
Mads Roerslev,30,dk DEN,RB,25-124,90,79,1,21,38,20,1,79,0,0,,0,,48,231,120,3,1,0,0,0,60,17
Mark Flekken,1,nl NED,GK,31-135,90,54,42,54,0,0,0,54,0,0,,0,,36,178,135,0,0,0,0,0,37,0
