Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Marshall Munetsi,5,zw ZIM,"FW,AM",28-248,90,16,15,1,0,0,0,0,0,0,0,0,0,12,0,1
Matheus Cunha,10,br BRA,AM,25-274,90,43,32,11,3,1,0,9,2,4,4,0,0,24,0,3
João Gomes,8,br BRA,"AM,CM",24-013,90,68,67,1,0,1,0,2,1,0,0,0,0,56,0,0
Jean-Ricner Bellegarde,27,fr FRA,CM,26-243,64,27,27,0,0,0,0,2,0,0,0,0,0,24,0,0
Jørgen Strand Larsen,9,no NOR,FW,25-019,26,4,4,0,0,0,0,0,0,0,0,0,0,1,0,1
André,7,br BRA,CM,23-224,76,68,68,0,0,0,2,0,0,0,0,0,0,65,0,1
Tommy Doyle,20,eng ENG,CM,23-131,14,16,16,0,0,0,0,1,0,0,0,0,0,15,0,1
Rayan Aït-Nouri,3,dz ALG,WB,23-264,90,60,55,5,0,0,0,4,4,1,1,0,0,54,0,0
Nélson Semedo,22,pt POR,"WB,CB",31-101,90,71,55,16,3,0,1,5,13,0,0,0,0,57,0,0
Toti Gomes,24,pt POR,CB,26-040,90,76,76,0,0,0,0,2,0,0,0,0,0,70,0,0
Santiago Bueno,4,uy URU,CB,26-108,76,48,46,2,2,0,0,0,0,0,0,0,0,47,0,0
Pablo Sarabia,21,es ESP,WB,32-290,14,15,13,2,0,0,0,3,0,2,2,0,0,12,0,0
Matt Doherty,2,ie IRL,CB,33-040,90,90,86,4,3,0,0,1,1,0,0,0,0,78,0,0
José Sá,1,pt POR,GK,32-039,90,23,16,6,1,0,0,0,0,0,0,0,0,20,1,0
