Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Chris Wood,11,nz NZL,FW,33-098,79,0,0,0,2,2,0,0,0,0,0,0,0,4,3,6,33.3
Taiwo Awoniyi,9,ng NGA,FW,27-215,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
Callum Hudson-Odoi,14,eng ENG,LW,24-128,80,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,
Jota Silva,20,pt POR,RW,25-226,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,33.3
Anthony Elanga,21,se SWE,RW,22-322,66,0,0,0,0,1,1,5,0,2,0,0,0,0,0,1,0.0
Morato,4,br BRA,CB,23-258,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Morgan Gibbs-White,10,eng ENG,"AM,RW,LW",25-047,88,0,0,0,1,0,0,1,0,1,0,0,0,4,0,1,0.0
Danilo,28,br BRA,LW,23-320,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Elliot Anderson,8,eng ENG,"DM,CM",22-129,90,0,0,0,2,0,0,0,2,2,0,0,0,9,2,1,66.7
Nicolás Domínguez,16,ar ARG,DM,26-260,66,1,0,0,3,0,0,0,0,1,0,0,0,3,1,0,100.0
Ryan Yates,22,eng ENG,CM,27-114,24,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,
Neco Williams,7,wls WAL,"LB,LM",23-336,90,0,0,0,1,0,0,0,0,1,0,0,0,6,1,1,50.0
Murillo,5,br BRA,CB,22-254,90,0,0,0,2,0,0,0,0,0,0,0,0,4,3,0,100.0
Nikola Milenković,31,rs SRB,CB,27-154,90,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,100.0
Ola Aina,34,ng NGA,"RB,RM",28-158,90,0,0,0,1,0,0,2,0,0,0,0,0,2,1,0,100.0
Matz Sels,26,be BEL,GK,33-017,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
