Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Rasmus Højlund,9,dk DEN,FW,21-258,73,0,0,0,0,1,1,0,0,0,0,0,0,2,3,9,25.0
Joshua Zirkzee,11,nl NED,FW,23-150,17,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,66.7
Alejandro Garnacho,17,ar ARG,LW,20-110,89,0,0,0,0,1,0,1,2,3,0,0,0,7,0,2,0.0
Noussair Mazraoui,3,ma MAR,LW,26-340,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,100.0
Marcus Rashford,10,eng ENG,RW,26-354,90,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,50.0
Bruno Fernandes,8,pt POR,AM,30-041,90,0,0,0,0,0,0,2,0,2,0,0,0,7,2,0,100.0
Casemiro,18,br BRA,DM,32-239,87,0,0,0,2,2,0,1,1,3,0,0,0,6,3,0,100.0
Manuel Ugarte Ribeiro,25,uy URU,DM,23-191,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Christian Eriksen,14,dk DEN,DM,32-248,90,0,0,0,0,1,0,9,0,1,0,0,0,2,1,0,100.0
Lisandro Martínez,6,ar ARG,LB,26-275,90,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,100.0
Jonny Evans,35,nir NIR,CB,36-290,87,1,0,0,0,0,0,0,0,1,0,0,0,6,2,1,66.7
Victor Lindelöf,2,se SWE,CB,30-094,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Matthijs de Ligt,4,nl NED,CB,25-068,90,0,0,0,1,0,0,1,3,2,0,0,0,5,2,2,50.0
Diogo Dalot,20,pt POR,RB,25-215,90,1,0,0,1,0,0,1,0,0,0,0,0,7,4,1,80.0
André Onana,24,cm CMR,GK,28-200,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
