Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Rasmus Højlund,9,dk DEN,FW,21-258,73,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Joshua Zirkzee,11,nl NED,FW,23-150,17,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Alejandro Garnacho,17,ar ARG,LW,20-110,89,3,3,1,0,2,1,6,16.7,5,0,0,0,2,5,0,0
Noussair Mazraoui,3,ma MAR,LW,26-340,1,2,1,2,0,0,1,1,100.0,0,0,0,0,0,2,0,0
Marcus Rashford,10,eng ENG,RW,26-354,90,1,1,0,0,1,1,1,100.0,0,1,0,1,0,1,2,0
Bruno Fernandes,8,pt POR,AM,30-041,90,4,2,2,1,1,2,3,66.7,1,0,0,0,0,4,2,0
Casemiro,18,br BRA,DM,32-239,87,5,3,3,1,1,1,3,33.3,2,1,1,0,1,6,4,0
Manuel Ugarte Ribeiro,25,uy URU,DM,23-191,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Christian Eriksen,14,dk DEN,DM,32-248,90,2,1,0,2,0,0,2,0.0,2,0,0,0,0,2,3,0
Lisandro Martínez,6,ar ARG,LB,26-275,90,3,2,2,0,1,2,4,50.0,2,2,0,2,2,5,2,0
Jonny Evans,35,nir NIR,CB,36-290,87,2,1,1,1,0,1,1,100.0,0,0,0,0,0,2,4,0
Victor Lindelöf,2,se SWE,CB,30-094,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Matthijs de Ligt,4,nl NED,CB,25-068,90,3,2,2,1,0,3,3,100.0,0,0,0,0,3,6,4,0
Diogo Dalot,20,pt POR,RB,25-215,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,3,0
André Onana,24,cm CMR,GK,28-200,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
