Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Dominic Calvert-Lewin,9,eng ENG,FW,27-217,90,12,12,0,0,0,0,0,0,0,0,0,0,7,0,1
Iliman Ndiaye,10,sn SEN,LW,24-227,81,18,18,0,0,0,0,0,0,0,0,0,0,14,0,0
Orel Mangala,8,be BEL,DM,26-215,9,5,4,1,1,0,0,0,0,0,0,0,0,4,0,0
Jack Harrison,11,eng ENG,RW,27-334,90,33,31,2,1,1,0,5,1,0,0,0,0,17,0,3
Dwight McNeil,7,eng ENG,"AM,LW",24-332,90,50,40,10,2,0,1,7,0,7,3,2,0,40,0,1
Idrissa Gana Gueye,27,sn SEN,DM,35-023,90,40,40,0,0,0,0,0,0,0,0,0,0,36,0,0
Abdoulaye Doucouré,16,ml MLI,"DM,AM",31-292,90,51,50,1,1,0,0,0,0,0,0,0,0,45,0,3
Vitaliy Mykolenko,19,ua UKR,LB,25-143,90,47,44,3,0,0,0,1,3,0,0,0,0,42,0,1
Michael Keane,5,eng ENG,CB,31-282,90,42,42,0,0,0,4,0,0,0,0,0,0,38,0,0
James Tarkowski,6,eng ENG,CB,31-335,90,34,33,1,1,0,1,0,0,0,0,0,0,28,0,1
Ashley Young,18,eng ENG,RB,39-102,90,59,46,13,2,0,0,0,11,0,0,0,0,45,0,2
Jordan Pickford,1,eng ENG,GK,30-226,90,44,31,13,4,0,0,0,0,0,0,0,0,20,0,0
