Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Dominic Calvert-Lewin,9,eng ENG,FW,27-217,90,0,0,0,1,1,0,0,0,0,0,0,0,5,1,6,14.3
Iliman Ndiaye,10,sn SEN,LW,24-227,81,0,0,0,0,1,0,0,1,1,0,0,0,3,1,1,50.0
Orel Mangala,8,be BEL,DM,26-215,9,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,
Jack Harrison,11,eng ENG,RW,27-334,90,0,0,0,0,4,0,5,0,1,0,0,0,3,0,0,
Dwight McNeil,7,eng ENG,"AM,LW",24-332,90,0,0,0,1,1,0,7,0,0,0,0,0,4,0,1,0.0
Idrissa Gana Gueye,27,sn SEN,DM,35-023,90,0,0,0,2,1,0,0,1,2,0,0,0,5,1,0,100.0
Abdoulaye Doucouré,16,ml MLI,"DM,AM",31-292,90,0,0,0,2,0,0,0,0,0,0,0,0,4,2,0,100.0
Vitaliy Mykolenko,19,ua UKR,LB,25-143,90,0,0,0,0,0,0,1,1,3,0,0,0,5,1,1,50.0
Michael Keane,5,eng ENG,CB,31-282,90,1,0,0,1,0,0,0,1,1,0,0,0,2,0,2,0.0
James Tarkowski,6,eng ENG,CB,31-335,90,0,0,0,1,1,0,0,0,1,0,0,0,0,4,0,100.0
Ashley Young,18,eng ENG,RB,39-102,90,0,0,0,1,1,0,0,1,2,0,0,0,6,1,1,50.0
Jordan Pickford,1,eng ENG,GK,30-226,90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
