Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Dominic Calvert-Lewin,9,eng ENG,FW,27-217,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Iliman Ndiaye,10,sn SEN,LW,24-227,81,2,1,1,1,0,0,3,0.0,3,1,0,1,1,3,2,0
Orel Mangala,8,be BEL,DM,26-215,9,1,1,0,1,0,1,1,100.0,0,0,0,0,1,2,1,0
Jack Harrison,11,eng ENG,RW,27-334,90,2,1,1,0,1,1,2,50.0,1,0,0,0,0,2,5,0
Dwight McNeil,7,eng ENG,"AM,LW",24-332,90,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
Idrissa Gana Gueye,27,sn SEN,DM,35-023,90,2,2,2,0,0,1,2,50.0,1,1,0,1,1,3,0,0
Abdoulaye Doucouré,16,ml MLI,"DM,AM",31-292,90,0,0,0,0,0,0,0,,0,3,1,2,0,0,2,0
Vitaliy Mykolenko,19,ua UKR,LB,25-143,90,3,3,2,1,0,2,2,100.0,0,1,1,0,1,4,5,0
Michael Keane,5,eng ENG,CB,31-282,90,1,1,0,1,0,1,1,100.0,0,1,1,0,1,2,7,0
James Tarkowski,6,eng ENG,CB,31-335,90,2,1,1,1,0,0,1,0.0,1,0,0,0,0,2,7,0
Ashley Young,18,eng ENG,RB,39-102,90,4,2,2,2,0,4,5,80.0,1,0,0,0,1,5,2,0
Jordan Pickford,1,eng ENG,GK,30-226,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
