Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Dominic Solanke,19,eng ENG,FW,27-112,90,1,1,0,0,1,0,0,,0,2,2,0,0,1,0,0
Timo Werner,16,de GER,LW,28-304,61,1,1,0,1,0,1,3,33.3,2,0,0,0,0,1,0,0
Son Heung-min,7,kr KOR,LW,32-180,29,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1
Brennan Johnson,22,wls WAL,RW,23-226,90,3,2,1,2,0,0,1,0.0,1,1,0,1,0,3,1,0
Dejan Kulusevski,21,se SWE,"AM,RM",24-254,90,5,2,1,3,1,2,3,66.7,1,0,0,0,0,5,0,0
Pape Matar Sarr,29,sn SEN,DM,22-112,61,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,1
Yves Bissouma,8,ml MLI,CM,28-127,29,2,2,1,1,0,1,2,50.0,1,1,1,0,2,4,1,0
Lucas Bergvall,15,se SWE,DM,18-337,61,1,1,0,1,0,0,0,,0,3,2,1,2,3,3,1
James Maddison,10,eng ENG,LM,28-042,29,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
Djed Spence,24,eng ENG,"CB,LB",24-148,90,3,3,2,1,0,1,1,100.0,0,3,0,3,2,5,2,0
Archie Gray,14,eng ENG,CB,18-298,90,0,0,0,0,0,0,0,,0,1,1,0,1,1,3,0
Radu Drăgușin,6,ro ROU,CB,22-336,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Sergio Reguilón,3,es ESP,LB,28-019,45,3,3,0,3,0,1,2,50.0,1,2,0,2,2,5,1,0
Pedro Porro,23,es ESP,RB,25-113,90,5,5,3,1,1,4,4,100.0,0,3,1,2,0,5,3,0
Brandon Austin,40,eng ENG,GK,25-362,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
