Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Curtis Jones,17,eng ENG,FW,24-024,73,19,17,1,0,0,0,0,0,0,0,0,0,15,1,0
Wataru Endo,3,jp JPN,DM,32-014,17,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Dominik Szoboszlai,8,hu HUN,FW,24-121,90,24,23,1,1,0,0,0,0,0,0,0,0,19,0,0
Luis Díaz,7,co COL,AM,28-041,78,20,20,0,0,0,0,0,0,0,0,0,0,15,0,2
Cody Gakpo,18,nl NED,AM,25-292,12,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
Mohamed Salah,11,eg EGY,AM,32-253,89,28,28,0,0,1,1,1,0,0,0,0,0,20,0,2
Harvey Elliott,19,eng ENG,AM,21-325,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Alexis Mac Allister,10,ar ARG,"DM,FW",26-061,90,24,19,5,0,0,0,4,0,5,1,3,0,19,0,0
Ryan Gravenberch,38,nl NED,DM,22-283,90,32,30,0,0,0,0,0,0,0,0,0,0,23,2,0
Andrew Robertson,26,sct SCO,LB,30-349,73,24,19,4,0,0,0,1,4,0,0,0,0,20,1,0
Kostas Tsimikas,21,gr GRE,LB,28-287,17,5,5,0,0,0,0,1,0,0,0,0,0,2,0,1
Virgil van Dijk,4,nl NED,CB,33-230,90,32,22,10,0,0,0,0,0,0,0,0,0,30,0,0
Ibrahima Konaté,5,fr FRA,CB,25-274,90,47,47,0,0,0,0,0,0,0,0,0,0,43,0,0
Trent Alexander-Arnold,66,eng ENG,RB,26-139,89,57,55,2,1,0,2,0,1,0,0,0,0,40,0,2
Jarell Quansah,78,eng ENG,RB,22-025,1,4,3,1,0,0,0,0,1,0,0,0,0,4,0,0
Alisson,1,br BRA,GK,32-144,90,34,31,3,3,0,0,0,0,0,0,0,0,27,0,0
