Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Chris Wood,11,nz NZL,FW,32-254,71,32,0,2,19,11,3,32,0,0,,0,,10,33,19,1,1,0,3,0,25,2
Taiwo Awoniyi,9,ng NGA,FW,27-005,19,8,0,1,1,6,2,8,1,1,100.0,0,0.0,4,26,20,0,0,0,0,0,6,1
Callum Hudson-Odoi,14,eng ENG,LW,23-284,71,45,0,2,10,33,3,45,2,0,0.0,2,100.0,23,263,216,6,5,1,0,1,35,8
Elliot Anderson,8,eng ENG,LW,21-285,19,21,3,3,6,12,4,21,1,0,0.0,1,100.0,7,45,10,1,0,0,2,0,12,3
Anthony Elanga,21,se SWE,RW,22-112,53,38,0,7,19,13,1,38,4,2,50.0,0,0.0,21,114,56,1,0,0,0,4,26,1
Nicolás Domínguez,16,ar ARG,RW,26-050,37,32,0,2,15,15,2,32,0,0,,0,,11,20,9,0,1,0,1,0,20,2
Morgan Gibbs-White,10,eng ENG,AM,24-203,90,75,0,5,37,34,4,75,4,1,25.0,2,50.0,44,173,106,2,3,1,2,1,62,8
Danilo,28,br BRA,DM,23-110,14,6,0,2,4,0,0,6,3,1,33.3,2,66.7,4,26,3,0,0,0,1,0,3,0
Ryan Yates,22,eng ENG,DM,26-270,76,53,1,4,27,25,2,53,3,1,33.3,1,33.3,32,271,193,5,5,1,2,1,39,0
Ibrahim Sangaré,6,ci CIV,DM,26-259,90,64,1,14,44,7,2,64,0,0,,0,,16,70,22,0,0,0,0,0,30,1
Ola Aina,34,ng NGA,LB,27-314,53,42,2,11,22,10,0,42,1,0,0.0,1,100.0,13,86,69,2,1,0,0,0,21,0
Harry Toffolo,15,eng ENG,LB,28-364,37,36,3,6,10,20,2,36,0,0,,0,,8,14,7,0,0,0,0,0,16,4
Murillo,5,br BRA,CB,22-044,90,50,20,32,16,2,0,50,1,1,100.0,0,0.0,17,89,48,0,1,0,0,1,17,0
Willy Boly,30,ci CIV,CB,33-196,90,70,16,44,24,2,1,70,0,0,,0,,32,111,33,0,0,0,1,0,39,0
Neco Williams,7,wls WAL,RB,23-126,90,55,3,19,23,16,2,55,3,2,66.7,1,33.3,21,97,46,0,0,0,0,0,23,5
Matz Sels,26,be BEL,GK,32-173,90,50,38,50,0,0,0,50,0,0,,0,,36,156,79,0,0,0,0,0,36,0
