Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Danny Welbeck,18,eng ENG,FW,34-060,90,2,1,0,2,0,0,0,,0,0,0,0,0,2,1,0
Kaoru Mitoma,22,jp JPN,"WB,LW",27-250,90,1,0,0,1,0,0,1,0.0,1,1,0,1,1,2,0,0
Brajan Gruda,8,de GER,RW,20-239,45,2,2,1,1,0,1,1,100.0,0,1,0,1,0,2,1,0
Georginio Rutter,14,fr FRA,AM,22-280,45,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0
João Pedro,9,br BRA,AM,23-121,90,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0
Yasin Ayari,26,se SWE,"DM,CM",21-111,74,2,1,1,0,1,1,1,100.0,0,0,0,0,0,2,1,0
Jack Hinshelwood,41,eng ENG,CM,19-289,16,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Carlos Baleba,20,cm CMR,"DM,CM,CB",21-022,89,5,2,3,1,1,2,2,100.0,0,0,0,0,1,6,0,0
Adam Webster,4,eng ENG,CB,30-021,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Tariq Lamptey,2,gh GHA,"LB,WB",24-117,73,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0
Yankuba Minteh,17,gm GAM,WB,20-187,17,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,1,0
Lewis Dunk,5,eng ENG,CB,33-065,90,2,0,1,1,0,2,4,50.0,2,0,0,0,0,2,6,0
Jan Paul van Hecke,29,nl NED,CB,24-231,90,2,1,1,1,0,0,0,,0,0,0,0,1,3,3,0
Joël Veltman,34,nl NED,"RB,CB",33-010,83,4,2,1,2,1,3,3,100.0,0,3,0,3,2,6,4,0
Matt O'Riley,33,dk DEN,CM,24-065,7,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Bart Verbruggen,1,nl NED,GK,22-160,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
