Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Danny Welbeck,18,eng ENG,FW,34-060,90,25,0,1,8,16,2,25,0,0,,0,,14,57,5,1,0,0,2,1,19,1
Kaoru Mitoma,22,jp JPN,"WB,LW",27-250,90,58,0,0,8,50,7,58,5,1,20.0,4,80.0,36,230,119,5,3,3,1,3,48,26
Brajan Gruda,8,de GER,RW,20-239,45,23,1,7,8,8,1,23,0,0,,0,,14,92,38,1,0,0,0,1,13,7
Georginio Rutter,14,fr FRA,AM,22-280,45,22,0,1,5,16,6,22,1,1,100.0,0,0.0,13,109,75,3,2,2,1,2,15,3
João Pedro,9,br BRA,AM,23-121,90,48,0,2,15,32,5,48,3,1,33.3,2,66.7,30,169,98,3,3,0,4,2,36,8
Yasin Ayari,26,se SWE,"DM,CM",21-111,74,47,1,5,23,19,3,47,1,0,0.0,1,100.0,22,87,11,0,0,0,0,2,27,1
Jack Hinshelwood,41,eng ENG,CM,19-289,16,19,0,1,12,6,1,19,0,0,,0,,9,17,11,0,0,0,1,0,14,1
Carlos Baleba,20,cm CMR,"DM,CM,CB",21-022,89,72,2,15,43,16,0,72,0,0,,0,,44,258,171,3,1,0,2,3,43,1
Adam Webster,4,eng ENG,CB,30-021,1,1,0,0,0,1,1,1,0,0,,0,,0,0,0,0,0,0,0,0,1,1
Tariq Lamptey,2,gh GHA,"LB,WB",24-117,73,52,0,5,18,29,2,52,5,1,20.0,3,60.0,32,178,110,3,3,1,1,1,37,5
Yankuba Minteh,17,gm GAM,WB,20-187,17,18,0,5,4,10,1,18,4,3,75.0,1,25.0,8,94,68,4,1,1,1,0,9,3
Lewis Dunk,5,eng ENG,CB,33-065,90,137,7,49,83,5,0,137,0,0,,0,,90,465,263,3,3,0,0,0,106,1
Jan Paul van Hecke,29,nl NED,CB,24-231,90,120,2,34,67,21,0,120,0,0,,0,,92,601,437,6,9,0,0,0,95,1
Joël Veltman,34,nl NED,"RB,CB",33-010,83,127,1,11,69,48,0,127,1,1,100.0,0,0.0,79,380,199,3,4,0,2,0,87,0
Matt O'Riley,33,dk DEN,CM,24-065,7,13,0,0,5,8,2,13,0,0,,0,,4,42,29,2,1,0,0,0,6,2
Bart Verbruggen,1,nl NED,GK,22-160,90,33,12,30,3,0,0,33,0,0,,0,,20,50,24,0,0,0,0,0,25,0
