Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Jamie Vardy,9,eng ENG,FW,38-091,60,7,1,2,5,0,0,7,0,0,,0,,2,17,9,0,0,0,0,0,3,1
Patson Daka,20,zm ZAM,FW,26-185,30,12,0,0,4,8,5,12,0,0,,0,,7,29,18,1,0,1,1,0,8,3
Stephy Mavididi,10,eng ENG,LW,26-316,89,35,0,4,9,22,6,35,6,3,50.0,1,16.7,21,245,173,9,3,3,1,0,24,10
Bobby De Cordova-Reid,14,jm JAM,LW,32-069,1,2,0,0,1,1,1,2,0,0,,0,,1,4,4,0,0,0,0,0,1,1
Kasey McAteer,35,ie IRL,RW,23-141,89,37,1,2,15,20,3,37,4,0,0.0,3,75.0,30,149,26,0,1,1,3,2,30,6
Jake Evans,91,,RW,,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Bilal El Khannouss,11,ma MAR,AM,20-337,90,41,2,9,19,16,1,41,2,2,100.0,0,0.0,26,219,150,5,2,1,0,2,22,1
Boubakary Soumaré,24,fr FRA,DM,26-044,90,49,3,16,26,7,2,49,1,0,0.0,1,100.0,26,140,65,1,2,1,1,1,30,0
Wilfred Ndidi,6,ng NGA,DM,28-117,60,30,2,8,19,3,2,30,1,0,0.0,1,100.0,14,41,24,0,0,0,2,1,20,1
Oliver Skipp,22,eng ENG,DM,24-208,30,18,0,1,7,10,1,18,1,1,100.0,0,0.0,12,74,23,1,0,1,1,0,11,3
Luke Thomas,33,eng ENG,LB,23-306,60,23,1,7,11,5,1,23,0,0,,0,,13,55,23,0,0,0,0,1,12,0
Ricardo Pereira,21,pt POR,RB,31-188,30,19,0,4,10,5,0,19,0,0,,0,,5,15,4,0,0,0,0,0,5,0
Conor Coady,4,eng ENG,CB,32-046,90,54,17,30,24,1,0,54,1,0,0.0,1,100.0,36,174,61,0,0,0,0,0,37,0
Caleb Okoli,5,it ITA,CB,23-273,90,71,10,38,27,8,2,71,0,0,,0,,48,234,136,0,4,0,0,0,47,0
James Justin,2,eng ENG,"RB,LB",27-048,90,54,4,21,22,11,0,54,0,0,,0,,29,138,68,1,1,0,0,1,32,0
Mads Hermansen,30,dk DEN,GK,24-275,90,52,41,51,1,0,0,52,0,0,,0,,37,186,99,0,0,0,0,0,25,0
