Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jamie Vardy,9,eng ENG,FW,38-091,60,6,3,3,0,0,0,0,0,0,0,0,0,6,0,0
Patson Daka,20,zm ZAM,FW,26-185,30,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
Stephy Mavididi,10,eng ENG,LW,26-316,89,21,20,1,0,0,0,1,1,0,0,0,0,16,0,2
Bobby De Cordova-Reid,14,jm JAM,LW,32-069,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Kasey McAteer,35,ie IRL,RW,23-141,89,24,23,1,0,0,0,1,1,0,0,0,0,17,0,1
Jake Evans,91,,RW,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bilal El Khannouss,11,ma MAR,AM,20-337,90,35,29,6,1,1,0,7,0,5,4,1,0,24,0,1
Boubakary Soumaré,24,fr FRA,DM,26-044,90,39,39,0,0,0,0,0,0,0,0,0,0,34,0,0
Wilfred Ndidi,6,ng NGA,DM,28-117,60,18,18,0,0,0,0,1,0,0,0,0,0,13,0,0
Oliver Skipp,22,eng ENG,DM,24-208,30,17,17,0,0,0,0,0,0,0,0,0,0,14,0,1
Luke Thomas,33,eng ENG,LB,23-306,60,19,13,6,2,0,0,3,3,1,1,0,0,15,0,0
Ricardo Pereira,21,pt POR,RB,31-188,30,17,9,8,2,0,0,1,6,0,0,0,0,14,0,0
Conor Coady,4,eng ENG,CB,32-046,90,48,43,5,1,0,0,0,0,0,0,0,0,43,0,0
Caleb Okoli,5,it ITA,CB,23-273,90,57,57,0,0,0,0,0,0,0,0,0,0,47,0,3
James Justin,2,eng ENG,"RB,LB",27-048,90,43,35,8,1,0,0,0,7,0,0,0,0,38,0,1
Mads Hermansen,30,dk DEN,GK,24-275,90,46,34,11,3,0,0,0,0,0,0,0,0,23,1,0
