Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Nicolas Jackson,15,sn SEN,FW,23-178,82,17,17,0,0,0,0,0,0,0,0,0,0,9,0,3
Christopher Nkunku,18,fr FRA,FW,27-031,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jadon Sancho,19,eng ENG,LW,24-265,90,57,56,1,0,0,0,1,1,0,0,0,0,49,0,2
Noni Madueke,11,eng ENG,RW,22-280,90,37,36,1,0,0,0,5,1,0,0,0,0,32,0,0
Cole Palmer,20,eng ENG,AM,22-223,90,49,39,9,3,0,1,9,1,3,3,0,0,39,1,0
Enzo Fernández,8,ar ARG,DM,23-333,90,41,36,5,0,0,1,3,0,5,2,0,0,34,0,1
Moisés Caicedo,25,ec ECU,DM,23-043,90,65,65,0,0,0,0,0,0,0,0,0,0,56,0,2
Marc Cucurella,3,es ESP,LB,26-146,89,54,39,15,0,0,0,3,15,0,0,0,0,46,0,1
Levi Colwill,6,eng ENG,CB,21-293,90,77,72,5,1,0,0,5,1,0,0,0,0,63,0,0
Tosin Adarabioyo,4,eng ENG,CB,27-082,90,61,60,1,1,0,0,0,0,0,0,0,0,54,0,2
Malo Gusto,27,fr FRA,RB,21-210,90,81,79,2,0,0,0,8,2,0,0,0,0,71,0,0
Robert Sánchez,1,es ESP,GK,27-027,90,46,42,4,4,0,1,0,0,0,0,0,0,30,0,0
