Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Nicolas Jackson,15,sn SEN,FW,23-178,82,0,0,0,1,0,0,0,0,1,0,0,0,2,1,1,50.0
Christopher Nkunku,18,fr FRA,FW,27-031,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0
Jadon Sancho,19,eng ENG,LW,24-265,90,0,0,0,0,1,0,1,0,0,0,0,0,7,0,0,
Noni Madueke,11,eng ENG,RW,22-280,90,0,0,0,2,1,0,5,0,0,0,0,0,3,1,3,25.0
Cole Palmer,20,eng ENG,AM,22-223,90,0,0,0,0,1,0,9,0,0,0,0,0,2,0,0,
Enzo Fernández,8,ar ARG,DM,23-333,90,0,0,0,2,0,0,3,1,1,0,0,0,2,0,4,0.0
Moisés Caicedo,25,ec ECU,DM,23-043,90,0,0,0,2,1,0,0,4,2,0,0,0,13,3,1,75.0
Marc Cucurella,3,es ESP,LB,26-146,89,2,1,1,3,2,0,3,1,2,0,0,0,5,3,4,42.9
Levi Colwill,6,eng ENG,CB,21-293,90,0,0,0,0,0,0,5,0,0,0,0,0,3,4,3,57.1
Tosin Adarabioyo,4,eng ENG,CB,27-082,90,0,0,0,0,0,1,0,1,1,0,0,0,3,7,0,100.0
Malo Gusto,27,fr FRA,RB,21-210,90,0,0,0,1,0,0,8,1,1,0,0,0,9,0,1,0.0
Robert Sánchez,1,es ESP,GK,27-027,90,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,100.0
