Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Nicolas Jackson,15,sn SEN,FW,23-178,82,3,1,2,0,1,1,2,50.0,1,0,0,0,0,3,2,0
Christopher Nkunku,18,fr FRA,FW,27-031,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Jadon Sancho,19,eng ENG,LW,24-265,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Noni Madueke,11,eng ENG,RW,22-280,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
Cole Palmer,20,eng ENG,AM,22-223,90,1,0,1,0,0,1,1,100.0,0,1,0,1,0,1,1,0
Enzo Fernández,8,ar ARG,DM,23-333,90,3,1,1,1,1,1,2,50.0,1,1,0,1,1,4,1,0
Moisés Caicedo,25,ec ECU,DM,23-043,90,2,2,1,1,0,1,2,50.0,1,1,0,1,4,6,0,0
Marc Cucurella,3,es ESP,LB,26-146,89,2,2,2,0,0,1,1,100.0,0,0,0,0,1,3,2,0
Levi Colwill,6,eng ENG,CB,21-293,90,0,0,0,0,0,0,0,,0,1,1,0,0,0,4,0
Tosin Adarabioyo,4,eng ENG,CB,27-082,90,2,1,2,0,0,0,1,0.0,1,1,0,1,1,3,6,0
Malo Gusto,27,fr FRA,RB,21-210,90,2,1,0,2,0,2,2,100.0,0,2,1,1,1,3,3,0
Robert Sánchez,1,es ESP,GK,27-027,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
