Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Erling Haaland,9,no NOR,FW,24-177,90,25,25,0,0,0,0,1,0,0,0,0,0,13,0,1
Sávio,26,br BRA,LW,20-279,90,35,35,0,0,0,1,0,0,0,0,0,0,30,0,0
Phil Foden,47,eng ENG,RW,24-231,86,45,44,1,0,0,0,2,0,1,1,0,0,40,0,1
James Mcatee,87,eng ENG,RW,22-088,4,2,2,0,0,0,0,1,0,0,0,0,0,2,0,0
Kevin De Bruyne,17,be BEL,AM,33-200,90,68,59,9,0,0,0,8,2,4,1,2,0,55,0,0
Mateo Kovačić,8,hr CRO,DM,30-253,75,42,41,1,1,0,0,0,0,0,0,0,0,37,0,1
İlkay Gündoğan,19,de GER,DM,34-082,15,10,9,1,1,0,0,1,0,0,0,0,0,7,0,1
Bernardo Silva,20,pt POR,DM,30-157,90,53,50,3,2,0,0,0,1,0,0,0,0,46,0,0
Joško Gvardiol,24,hr CRO,LB,22-357,90,63,59,4,0,0,1,3,4,0,0,0,0,53,0,3
Nathan Aké,6,nl NED,CB,29-331,90,46,39,7,1,0,0,0,0,0,0,0,0,45,0,0
Manuel Akanji,25,ch SUI,CB,29-179,90,64,61,3,2,0,0,0,1,0,0,0,0,57,0,0
Matheus Nunes,27,pt POR,RB,26-140,90,63,56,7,0,0,0,4,7,0,0,0,0,53,0,1
Stefan Ortega,18,de GER,GK,32-069,90,41,39,2,1,0,1,0,0,0,0,0,0,34,0,0
