Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Kevin Schade,7,de GER,"FW,LM,LW",23-136,90,20,2,5,10,7,2,20,0,0,,0,,6,25,17,0,0,0,1,0,10,3
Yoane Wissa,11,cd COD,FW,28-221,90,23,1,7,8,8,3,23,1,0,0.0,1,100.0,14,156,118,3,3,1,2,1,16,2
Mikkel Damsgaard,24,dk DEN,"LM,FW",24-283,79,31,1,8,15,8,1,31,1,1,100.0,0,0.0,15,102,45,1,2,0,0,0,15,0
Mathias Jensen,8,dk DEN,"AM,CM",29-101,11,8,0,2,4,2,0,8,0,0,,0,,4,19,5,0,0,0,1,0,5,0
Vitaly Janelt,27,de GER,CM,26-337,68,25,1,12,9,5,1,25,0,0,,0,,10,24,6,0,1,0,0,0,13,1
Yehor Yarmoliuk,18,ua UKR,"CM,DM",21-042,22,7,1,4,3,0,0,7,0,0,,0,,5,16,8,0,0,0,1,0,5,0
Christian Nørgaard,6,dk DEN,"CM,DM",31-033,89,43,6,20,19,4,2,43,0,0,,0,,13,44,29,0,0,0,0,0,20,0
Gustavo Nunes,39,br BRA,"LM,DM",19-143,1,2,1,1,1,0,0,2,0,0,,0,,0,0,0,0,0,0,1,0,0,0
Bryan Mbeumo,19,cm CMR,"RM,RW",25-248,90,37,1,8,9,22,2,37,3,0,0.0,2,66.7,22,167,82,4,1,2,2,0,23,5
Keane Lewis-Potter,23,eng ENG,LB,24-049,90,30,7,16,8,6,0,30,0,0,,0,,14,72,46,2,1,0,0,0,18,4
Sepp van den Berg,4,nl NED,CB,23-113,90,50,10,35,12,4,0,50,0,0,,0,,31,267,113,0,0,0,0,0,31,1
Nathan Collins,22,ie IRL,CB,23-347,90,43,7,24,15,4,1,43,0,0,,0,,21,141,108,1,0,0,0,0,25,0
Kristoffer Ajer,20,no NOR,RB,26-360,68,25,3,9,11,5,2,25,0,0,,0,,13,31,17,0,0,0,1,0,13,2
Michael Kayode,33,it ITA,RB,20-276,22,13,3,11,1,2,1,13,1,1,100.0,0,0.0,5,60,57,1,0,1,1,0,4,2
Mark Flekken,1,nl NED,GK,31-303,90,52,41,50,2,0,0,52,0,0,,0,,25,121,64,0,0,0,1,0,25,0
