Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Kevin Schade,7,de GER,"FW,LM,LW",23-136,90,1,0,0,1,1,1,0,1,1,0,0,0,3,1,3,25.0
Yoane Wissa,11,cd COD,FW,28-221,90,0,0,0,2,2,0,0,1,0,0,0,0,1,0,1,0.0
Mikkel Damsgaard,24,dk DEN,"LM,FW",24-283,79,0,0,0,0,1,0,2,2,0,0,0,0,2,0,1,0.0
Mathias Jensen,8,dk DEN,"AM,CM",29-101,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Vitaly Janelt,27,de GER,CM,26-337,68,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,
Yehor Yarmoliuk,18,ua UKR,"CM,DM",21-042,22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Christian Nørgaard,6,dk DEN,"CM,DM",31-033,89,1,0,0,1,0,0,0,1,0,0,0,0,2,4,3,57.1
Gustavo Nunes,39,br BRA,"LM,DM",19-143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bryan Mbeumo,19,cm CMR,"RM,RW",25-248,90,0,0,0,2,1,0,6,0,3,0,0,0,8,2,1,66.7
Keane Lewis-Potter,23,eng ENG,LB,24-049,90,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0,100.0
Sepp van den Berg,4,nl NED,CB,23-113,90,0,0,0,0,0,0,0,0,3,0,0,0,1,5,0,100.0
Nathan Collins,22,ie IRL,CB,23-347,90,0,0,0,0,0,0,0,2,0,0,0,0,3,1,1,50.0
Kristoffer Ajer,20,no NOR,RB,26-360,68,0,0,0,1,0,0,0,1,1,0,0,0,3,0,1,0.0
Michael Kayode,33,it ITA,RB,20-276,22,0,0,0,1,1,0,0,0,1,0,0,0,3,0,0,
Mark Flekken,1,nl NED,GK,31-303,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
