Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
João Pedro,9,br BRA,FW,23-100,90,0,0,0,1,4,0,1,0,1,1,0,0,5,0,2,0.0
Simon Adingra,11,ci CIV,LW,23-003,61,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,100.0
Kaoru Mitoma,22,jp JPN,LW,27-229,29,0,0,0,0,1,0,0,0,1,0,0,0,2,1,1,50.0
Brajan Gruda,8,de GER,RW,20-218,45,0,0,0,1,0,0,0,1,0,0,0,0,3,0,1,0.0
Yankuba Minteh,17,gm GAM,RW,20-166,45,1,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0.0
Matt O'Riley,33,dk DEN,AM,24-044,45,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,100.0
Georginio Rutter,14,fr FRA,AM,22-259,45,0,0,0,1,4,0,0,0,0,0,0,0,4,0,1,0.0
Yasin Ayari,26,se SWE,DM,21-090,90,0,0,0,1,0,0,0,2,2,0,0,0,9,0,0,
Carlos Baleba,20,cm CMR,DM,21-001,90,0,0,0,3,0,0,0,1,1,0,0,0,6,0,2,0.0
Pervis Estupiñán,30,ec ECU,LB,26-349,90,0,0,0,3,0,0,2,0,3,0,0,0,2,2,0,100.0
Igor,3,br BRA,CB,26-332,65,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,
Adam Webster,4,eng ENG,CB,30-000,25,0,0,0,0,0,0,0,1,1,0,0,0,2,2,1,66.7
Jan Paul van Hecke,29,nl NED,CB,24-210,90,0,0,0,0,2,0,0,0,0,0,0,0,3,3,2,60.0
Joël Veltman,34,nl NED,RB,32-355,90,1,0,0,2,3,0,1,1,1,0,0,0,4,1,1,50.0
Bart Verbruggen,1,nl NED,GK,22-139,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
