Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Cameron Archer,19,eng ENG,FW,23-055,61,13,0,1,6,6,4,12,1,0,0.0,1,100.0,5,24,7,1,0,1,0,2,8,1
Ross Stewart,11,sct SCO,FW,28-065,29,7,0,1,6,0,0,7,0,0,,0,,5,15,6,0,0,0,0,2,7,0
Ben Brereton,17,cl CHI,LW,25-149,63,30,1,4,15,11,1,30,0,0,,0,,18,86,44,1,2,0,2,1,20,2
Ryan Fraser,24,sct SCO,LW,30-203,27,7,0,3,3,1,0,7,0,0,,0,,5,35,18,1,0,0,1,0,6,1
Tyler Dibling,33,eng ENG,RW,18-186,62,30,0,4,12,14,1,30,5,0,0.0,2,40.0,22,167,119,3,2,2,2,0,25,3
Adam Lallana,10,eng ENG,DM,36-127,28,26,3,15,10,1,0,26,1,0,0.0,1,100.0,11,36,11,0,0,0,0,0,19,0
Mateus Fernandes,18,pt POR,AM,20-066,80,38,1,9,17,13,2,38,1,0,0.0,1,100.0,22,140,52,2,1,1,3,1,25,5
Taylor Harwood-Bellis,6,eng ENG,CB,22-228,10,12,4,11,2,0,0,12,0,0,,0,,4,26,19,0,0,0,0,0,8,0
Lesley Ugochukwu,26,fr FRA,DM,20-172,63,31,0,5,21,5,1,31,1,0,0.0,1,100.0,16,54,34,1,0,0,0,0,19,0
Maxwel Cornet,22,ci CIV,RW,27-353,27,14,0,1,7,6,1,14,1,0,0.0,1,100.0,8,57,23,1,0,1,0,0,11,2
Flynn Downes,4,eng ENG,DM,25-238,90,76,4,26,34,16,3,76,3,0,0.0,3,100.0,32,130,60,2,0,2,2,0,55,3
Kyle Walker-Peters,2,eng ENG,LB,27-154,90,54,2,23,20,12,1,54,6,3,50.0,3,50.0,30,180,104,4,1,1,0,3,33,1
Jan Bednarek,35,pl POL,CB,28-155,90,93,20,52,41,1,0,93,0,0,,0,,57,195,76,0,0,0,1,0,65,0
Jack Stephens,5,eng ENG,CB,30-231,78,74,5,31,43,1,0,74,0,0,,0,,38,216,111,2,0,0,0,0,59,0
Yukinari Sugawara,16,jp JPN,RB,24-078,90,68,3,18,32,18,1,68,1,1,100.0,0,0.0,46,247,166,3,2,1,0,0,51,4
Aaron Ramsdale,30,eng ENG,GK,26-123,90,43,28,43,0,0,0,43,0,0,,0,,30,128,97,0,0,0,0,0,25,0
