Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Cameron Archer,19,eng ENG,FW,23-055,61,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0
Ross Stewart,11,sct SCO,FW,28-065,29,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,0.0
Ben Brereton,17,cl CHI,LW,25-149,63,0,0,0,1,0,0,0,0,1,0,0,0,3,1,0,100.0
Ryan Fraser,24,sct SCO,LW,30-203,27,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
Tyler Dibling,33,eng ENG,RW,18-186,62,0,0,0,1,4,0,0,0,0,1,0,0,2,0,0,
Adam Lallana,10,eng ENG,DM,36-127,28,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,
Mateus Fernandes,18,pt POR,AM,20-066,80,0,0,0,1,2,0,0,2,0,0,0,0,5,0,0,
Taylor Harwood-Bellis,6,eng ENG,CB,22-228,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Lesley Ugochukwu,26,fr FRA,DM,20-172,63,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0.0
Maxwel Cornet,22,ci CIV,RW,27-353,27,1,0,0,0,0,0,1,0,2,0,0,0,0,1,0,100.0
Flynn Downes,4,eng ENG,DM,25-238,90,0,0,0,3,0,0,0,3,1,0,0,0,1,1,0,100.0
Kyle Walker-Peters,2,eng ENG,LB,27-154,90,0,0,0,0,1,0,2,3,1,0,0,0,4,0,2,0.0
Jan Bednarek,35,pl POL,CB,28-155,90,0,0,0,0,1,0,0,2,0,0,0,0,6,1,1,50.0
Jack Stephens,5,eng ENG,CB,30-231,78,0,1,0,1,0,0,0,0,3,0,0,0,2,0,0,
Yukinari Sugawara,16,jp JPN,RB,24-078,90,0,0,0,1,1,0,4,1,2,0,0,0,2,0,0,
Aaron Ramsdale,30,eng ENG,GK,26-123,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
