Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Liam Delap,19,eng ENG,FW,21-198,82,22,2,5,11,7,2,22,2,0,0.0,2,100.0,15,117,42,1,1,0,3,3,16,1
Ali Al Hamadi,16,iq IRQ,FW,22-176,8,2,1,2,0,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Sammie Szmodics,23,ie IRL,LM,28-335,71,17,0,8,7,2,0,17,0,0,,0,,12,42,6,0,0,0,1,0,10,2
Marcus Harness,11,eng ENG,LM,28-182,19,6,1,2,0,4,1,6,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Massimo Luongo,25,au AUS,CM,31-334,71,27,3,15,10,2,0,27,0,0,,0,,15,47,15,0,0,0,1,2,16,0
Jack Taylor,14,ie IRL,CM,26-062,19,13,3,7,4,2,0,13,0,0,,0,,5,9,3,0,0,0,0,0,5,0
Sam Morsy,5,eg EGY,CM,32-349,90,48,6,27,21,2,0,48,1,1,100.0,0,0.0,25,86,21,0,1,0,0,0,25,0
Omari Hutchinson,20,eng ENG,RM,20-299,88,25,3,10,12,3,0,25,2,1,50.0,1,50.0,12,115,63,1,1,0,3,1,9,1
Conor Chaplin,10,eng ENG,RM,27-190,2,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Leif Davis,3,eng ENG,LB,24-225,90,33,5,19,8,6,2,33,0,0,,0,,16,47,23,0,0,0,2,0,15,2
Jacob Greaves,24,eng ENG,CB,23-347,90,43,15,28,14,1,0,43,0,0,,0,,25,71,19,0,0,0,0,0,29,0
Luke Woolfenden,6,eng ENG,CB,25-308,90,40,15,31,9,0,0,40,0,0,,0,,26,96,34,0,0,0,0,0,30,0
Axel Tuanzebe,40,cd COD,CB,26-284,88,31,8,20,9,2,0,31,0,0,,0,,14,43,10,0,0,0,0,0,14,0
George Edmundson,4,eng ENG,CB,26-359,2,3,1,3,0,0,0,3,0,0,,0,,1,2,0,0,0,0,0,0,1,0
Ben Johnson,18,eng ENG,RB,24-213,90,36,2,17,8,11,0,36,3,0,0.0,3,100.0,18,84,23,1,2,0,4,1,16,3
Arijanet Muric,1,xk KVX,GK,25-291,90,40,29,38,2,0,0,40,0,0,,0,,26,93,45,0,0,0,0,1,24,0
