Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Liam Delap,19,eng ENG,FW,21-198,82,10,10,0,0,0,0,0,0,0,0,0,0,7,0,1
Ali Al Hamadi,16,iq IRQ,FW,22-176,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sammie Szmodics,23,ie IRL,LM,28-335,71,11,11,0,0,0,0,0,0,0,0,0,0,9,0,0
Marcus Harness,11,eng ENG,LM,28-182,19,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Massimo Luongo,25,au AUS,CM,31-334,71,21,21,0,0,0,0,0,0,0,0,0,0,14,0,1
Jack Taylor,14,ie IRL,CM,26-062,19,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
Sam Morsy,5,eg EGY,CM,32-349,90,34,32,2,2,0,0,0,0,0,0,0,0,31,0,1
Omari Hutchinson,20,eng ENG,RM,20-299,88,17,13,4,0,0,0,1,0,0,0,0,0,14,0,0
Conor Chaplin,10,eng ENG,RM,27-190,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Leif Davis,3,eng ENG,LB,24-225,90,23,17,6,0,0,0,2,6,0,0,0,0,15,0,1
Jacob Greaves,24,eng ENG,CB,23-347,90,34,32,1,0,0,0,0,1,0,0,0,0,30,1,0
Luke Woolfenden,6,eng ENG,CB,25-308,90,30,29,1,1,0,0,0,0,0,0,0,0,26,0,0
Axel Tuanzebe,40,cd COD,CB,26-284,88,21,17,4,1,0,0,0,3,0,0,0,0,20,0,0
George Edmundson,4,eng ENG,CB,26-359,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1
Ben Johnson,18,eng ENG,RB,24-213,90,18,17,1,0,1,0,3,0,1,1,0,0,11,0,2
Arijanet Muric,1,xk KVX,GK,25-291,90,36,27,9,3,0,0,0,0,0,0,0,0,26,0,0
