Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Darwin Núñez,9,uy URU,FW,25-185,76,19,19,0,0,0,0,0,0,0,0,0,0,10,0,0
Diogo Jota,20,pt POR,FW,28-022,14,10,10,0,0,0,0,0,0,0,0,0,0,9,0,0
Cody Gakpo,18,nl NED,LW,25-233,90,32,31,1,0,0,0,7,1,0,0,0,0,25,0,1
Mohamed Salah,11,eg EGY,RW,32-194,90,45,43,1,0,1,0,5,1,0,0,0,0,35,1,1
Curtis Jones,17,eng ENG,AM,23-331,76,40,38,2,0,0,0,1,0,0,0,0,0,36,0,1
Dominik Szoboszlai,8,hu HUN,"AM,LM",24-062,14,13,12,1,0,0,0,0,0,1,0,0,0,12,0,0
Alexis Mac Allister,10,ar ARG,DM,26-002,89,54,50,4,1,0,0,4,1,2,1,0,0,45,0,0
Harvey Elliott,19,eng ENG,RM,21-266,1,7,7,0,0,0,1,0,0,0,0,0,0,7,0,0
Ryan Gravenberch,38,nl NED,DM,22-224,86,51,50,1,1,0,0,0,0,0,0,0,0,49,0,0
Wataru Endo,3,jp JPN,"CM,DM",31-321,4,4,4,0,0,0,0,0,0,0,0,0,0,3,0,1
Andrew Robertson,26,sct SCO,LB,30-290,86,107,95,12,2,0,0,12,6,4,3,0,0,90,0,0
Kostas Tsimikas,21,gr GRE,LB,28-228,4,14,12,2,1,0,0,3,0,1,1,0,0,13,0,0
Virgil van Dijk,4,nl NED,CB,33-171,90,108,106,2,2,0,0,0,0,0,0,0,0,103,0,0
Joe Gomez,2,eng ENG,CB,27-217,90,100,98,1,0,0,1,1,1,0,0,0,0,92,1,0
Trent Alexander-Arnold,66,eng ENG,RB,26-080,90,100,88,11,0,2,7,17,5,6,5,0,0,76,1,4
Alisson,1,br BRA,GK,32-085,90,17,15,2,0,0,0,0,0,0,0,0,0,16,0,0
