Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Darwin Núñez,9,uy URU,FW,25-185,76,25,0,0,8,18,9,25,0,0,,0,,9,52,34,1,1,0,0,0,21,10
Diogo Jota,20,pt POR,FW,28-022,14,11,0,0,3,9,2,11,1,0,0.0,1,100.0,5,23,12,0,0,0,0,1,10,2
Cody Gakpo,18,nl NED,LW,25-233,90,43,1,1,8,34,6,43,3,3,100.0,0,0.0,35,269,162,4,1,2,3,1,36,22
Mohamed Salah,11,eg EGY,RW,32-194,90,55,0,0,9,46,15,55,3,2,66.7,1,33.3,42,231,143,5,1,5,2,0,49,21
Curtis Jones,17,eng ENG,AM,23-331,76,50,0,0,21,29,8,50,0,0,,0,,32,111,48,0,1,0,2,3,39,10
Dominik Szoboszlai,8,hu HUN,"AM,LM",24-062,14,15,0,0,4,11,0,15,0,0,,0,,8,58,27,1,1,0,0,1,10,4
Alexis Mac Allister,10,ar ARG,DM,26-002,89,67,0,5,23,39,3,67,0,0,,0,,33,158,92,3,3,0,1,0,43,2
Harvey Elliott,19,eng ENG,RM,21-266,1,7,0,0,4,3,0,7,0,0,,0,,6,27,16,0,1,0,0,0,7,1
Ryan Gravenberch,38,nl NED,DM,22-224,86,61,1,1,30,31,2,61,2,0,0.0,2,100.0,40,229,119,2,1,0,1,2,42,3
Wataru Endo,3,jp JPN,"CM,DM",31-321,4,5,0,0,3,2,1,5,0,0,,0,,4,8,3,0,0,0,0,0,4,1
Andrew Robertson,26,sct SCO,LB,30-290,86,112,2,9,62,42,4,112,0,0,,0,,78,394,261,4,6,1,1,1,83,7
Kostas Tsimikas,21,gr GRE,LB,28-228,4,14,0,0,9,5,1,14,0,0,,0,,10,28,19,0,0,0,0,0,12,1
Virgil van Dijk,4,nl NED,CB,33-171,90,116,4,21,93,4,1,116,0,0,,0,,81,244,122,0,0,0,0,0,91,1
Joe Gomez,2,eng ENG,CB,27-217,90,107,3,14,79,16,1,107,0,0,,0,,77,375,255,4,1,0,0,0,83,1
Trent Alexander-Arnold,66,eng ENG,RB,26-080,90,110,1,9,56,45,4,110,0,0,,0,,73,394,227,6,3,0,0,0,80,8
Alisson,1,br BRA,GK,32-085,90,18,9,16,2,0,0,18,0,0,,0,,11,46,31,0,0,0,0,0,7,0
