Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Darwin Núñez,9,uy URU,FW,25-185,76,0,0,0,2,0,3,0,0,0,0,0,0,4,2,1,66.7
Diogo Jota,20,pt POR,FW,28-022,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Cody Gakpo,18,nl NED,LW,25-233,90,0,0,0,2,3,0,7,0,1,0,0,0,3,1,5,16.7
Mohamed Salah,11,eg EGY,RW,32-194,90,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1,0.0
Curtis Jones,17,eng ENG,AM,23-331,76,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,
Dominik Szoboszlai,8,hu HUN,"AM,LM",24-062,14,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
Alexis Mac Allister,10,ar ARG,DM,26-002,89,0,0,0,5,2,0,4,1,1,0,0,0,5,1,3,25.0
Harvey Elliott,19,eng ENG,RM,21-266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ryan Gravenberch,38,nl NED,DM,22-224,86,0,0,0,1,0,0,0,2,0,0,0,0,4,0,1,0.0
Wataru Endo,3,jp JPN,"CM,DM",31-321,4,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,
Andrew Robertson,26,sct SCO,LB,30-290,86,1,0,0,0,0,0,12,0,0,0,0,0,10,1,1,50.0
Kostas Tsimikas,21,gr GRE,LB,28-228,4,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,
Virgil van Dijk,4,nl NED,CB,33-171,90,0,0,0,0,0,0,0,2,2,0,0,0,3,4,2,66.7
Joe Gomez,2,eng ENG,CB,27-217,90,1,0,0,1,0,0,1,1,2,0,0,0,6,2,1,66.7
Trent Alexander-Arnold,66,eng ENG,RB,26-080,90,0,0,0,1,0,0,17,2,1,0,0,0,4,0,0,
Alisson,1,br BRA,GK,32-085,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
