Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Darwin Núñez,9,uy URU,FW,25-185,76,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Diogo Jota,20,pt POR,FW,28-022,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Cody Gakpo,18,nl NED,LW,25-233,90,1,1,0,1,0,0,0,,0,2,0,2,0,1,0,0
Mohamed Salah,11,eg EGY,RW,32-194,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Curtis Jones,17,eng ENG,AM,23-331,76,3,1,0,3,0,1,1,100.0,0,0,0,0,0,3,0,0
Dominik Szoboszlai,8,hu HUN,"AM,LM",24-062,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Alexis Mac Allister,10,ar ARG,DM,26-002,89,5,1,1,4,0,3,4,75.0,1,3,0,3,1,6,0,0
Harvey Elliott,19,eng ENG,RM,21-266,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Ryan Gravenberch,38,nl NED,DM,22-224,86,2,0,0,0,2,0,0,,0,0,0,0,2,4,0,0
Wataru Endo,3,jp JPN,"CM,DM",31-321,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Andrew Robertson,26,sct SCO,LB,30-290,86,0,0,0,0,0,0,0,,0,2,1,1,0,0,1,0
Kostas Tsimikas,21,gr GRE,LB,28-228,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Virgil van Dijk,4,nl NED,CB,33-171,90,3,2,0,2,1,1,1,100.0,0,0,0,0,2,5,3,0
Joe Gomez,2,eng ENG,CB,27-217,90,2,2,1,0,1,2,2,100.0,0,1,0,1,1,3,3,0
Trent Alexander-Arnold,66,eng ENG,RB,26-080,90,2,1,0,1,1,2,2,100.0,0,0,0,0,2,4,1,0
Alisson,1,br BRA,GK,32-085,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
