Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Diogo Jota,20,pt POR,FW,28-119,74,3,2,0,1,2,2,2,100.0,0,1,0,1,0,3,0,0
Darwin Núñez,9,uy URU,FW,25-282,16,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Luis Díaz,7,co COL,LW,28-079,85,2,1,0,1,1,0,0,,0,0,0,0,0,2,0,0
Cody Gakpo,18,nl NED,LW,25-330,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Mohamed Salah,11,eg EGY,RW,32-291,89,2,0,0,0,2,0,1,0.0,1,2,0,2,0,2,0,0
Wataru Endo,3,jp JPN,RW,32-052,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Dominik Szoboszlai,8,hu HUN,AM,24-159,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Alexis Mac Allister,10,ar ARG,DM,26-099,90,2,1,0,1,1,1,1,100.0,0,0,0,0,0,2,0,0
Ryan Gravenberch,38,nl NED,DM,22-321,90,2,0,1,1,0,0,0,,0,0,0,0,2,4,2,0
Andrew Robertson,26,sct SCO,LB,31-022,90,2,0,1,0,1,2,2,100.0,0,0,0,0,1,3,3,0
Virgil van Dijk,4,nl NED,CB,33-268,90,1,1,0,1,0,1,2,50.0,1,0,0,0,4,5,8,0
Ibrahima Konaté,5,fr FRA,CB,25-312,90,0,0,0,0,0,0,1,0.0,1,2,2,0,0,0,5,0
Curtis Jones,17,eng ENG,RB,24-062,90,0,0,0,0,0,0,0,,0,2,1,1,1,1,0,0
Caoimhín Kelleher,62,ie IRL,GK,26-130,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
