Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jean-Philippe Mateta,14,fr FRA,FW,27-092,90,18,18,0,0,0,0,1,0,0,0,0,0,9,0,0
Eberechi Eze,10,eng ENG,LW,26-091,90,40,33,7,4,0,1,2,0,0,0,0,0,31,0,0
Eddie Nketiah,9,eng ENG,"RW,AM",25-121,72,22,21,1,0,0,0,1,1,0,0,0,0,15,0,2
Jeffrey Schlupp,15,gh GHA,AM,31-280,18,6,6,0,0,0,0,1,0,0,0,0,0,5,0,0
Tyrick Mitchell,3,eng ENG,"LM,LB",25-027,90,53,43,10,0,0,0,3,10,0,0,0,0,35,0,3
Daichi Kamada,18,jp JPN,CM,28-054,61,41,39,2,1,0,0,0,0,1,0,0,0,36,0,0
Ismaila Sarr,7,sn SEN,RW,26-216,29,8,8,0,0,0,0,1,0,0,0,0,0,5,0,0
Adam Wharton,20,eng ENG,"CM,DM",20-118,88,74,68,6,1,0,0,5,0,5,4,0,0,63,0,0
Will Hughes,19,eng ENG,DM,29-164,2,5,3,2,0,0,0,3,0,2,2,0,0,1,0,0
Daniel Muñoz,12,co COL,"RM,RB",28-125,90,61,53,8,1,0,0,1,7,0,0,0,0,49,0,1
Jefferson Lerma,8,co COL,"CB,DM",29-339,90,77,74,3,1,0,0,1,2,0,0,0,0,61,0,0
Marc Guéhi,6,eng ENG,CB,24-077,90,85,78,7,6,0,1,0,1,0,0,0,0,78,0,0
Maxence Lacroix,5,fr FRA,CB,24-175,90,71,71,0,0,0,0,1,0,0,0,0,0,53,0,0
Dean Henderson,1,eng ENG,GK,27-200,90,20,16,4,0,0,0,0,0,0,0,0,0,17,0,0
