Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Jean-Philippe Mateta,14,fr FRA,FW,27-092,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
Eberechi Eze,10,eng ENG,LW,26-091,90,2,0,2,0,0,1,2,50.0,1,0,0,0,1,3,0,0
Eddie Nketiah,9,eng ENG,"RW,AM",25-121,72,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jeffrey Schlupp,15,gh GHA,AM,31-280,18,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Tyrick Mitchell,3,eng ENG,"LM,LB",25-027,90,9,8,5,4,0,1,1,100.0,0,2,0,2,0,9,1,0
Daichi Kamada,18,jp JPN,CM,28-054,61,4,2,1,3,0,2,3,66.7,1,1,0,1,1,5,0,0
Ismaila Sarr,7,sn SEN,RW,26-216,29,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Adam Wharton,20,eng ENG,"CM,DM",20-118,88,2,1,2,0,0,1,2,50.0,1,1,0,1,1,3,2,0
Will Hughes,19,eng ENG,DM,29-164,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Daniel Muñoz,12,co COL,"RM,RB",28-125,90,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,4,0
Jefferson Lerma,8,co COL,"CB,DM",29-339,90,2,2,1,1,0,2,3,66.7,1,0,0,0,1,3,3,0
Marc Guéhi,6,eng ENG,CB,24-077,90,2,1,2,0,0,1,1,100.0,0,3,2,1,1,3,10,0
Maxence Lacroix,5,fr FRA,CB,24-175,90,3,2,3,0,0,1,2,50.0,1,1,0,1,3,6,5,0
Dean Henderson,1,eng ENG,GK,27-200,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
