Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Gabriel Jesus,9,br BRA,FW,27-276,90,39,1,4,15,21,7,39,2,1,50.0,1,50.0,23,119,46,3,0,3,4,1,31,8
Leandro Trossard,19,be BEL,LW,30-031,90,47,1,6,14,27,2,47,1,1,100.0,0,0.0,26,161,97,5,1,2,0,0,34,7
Ethan Nwaneri,53,eng ENG,RW,17-289,45,21,0,2,5,14,1,21,4,1,25.0,2,50.0,17,111,51,1,0,1,2,0,16,4
Gabriel Martinelli,11,br BRA,RW,23-200,45,17,0,1,9,7,3,17,3,1,33.3,2,66.7,12,101,31,2,0,0,2,1,15,5
Mikel Merino,23,es ESP,LM,28-196,90,56,3,16,24,16,3,56,2,0,0.0,1,50.0,32,107,21,0,0,0,0,0,44,5
Jorginho,20,it ITA,CM,33-015,63,44,3,17,22,5,0,44,0,0,,0,,28,73,34,0,0,0,3,0,33,0
Martin Ødegaard,8,no NOR,RM,26-018,27,7,0,2,1,4,2,7,0,0,,0,,6,36,7,0,0,0,0,2,8,3
Declan Rice,41,eng ENG,"RM,CM",25-356,90,68,0,9,37,22,1,68,0,0,,0,,36,255,137,5,3,1,2,1,48,3
Riccardo Calafiori,33,it ITA,LB,22-230,90,56,2,19,26,12,1,56,2,2,100.0,0,0.0,30,165,76,4,0,1,1,0,40,1
Gabriel Magalhães,6,br BRA,CB,27-016,90,67,8,28,37,2,0,67,0,0,,0,,40,99,51,0,1,0,2,0,49,0
William Saliba,2,fr FRA,CB,23-286,90,88,6,48,39,1,0,88,0,0,,0,,55,230,110,0,0,0,1,0,65,0
Thomas Partey,5,gh GHA,RB,31-205,90,75,3,32,33,11,2,75,1,1,100.0,0,0.0,44,250,146,4,2,0,0,0,53,2
David Raya,22,es ESP,GK,29-111,90,53,36,52,1,0,0,53,0,0,,0,,29,129,71,0,0,0,0,0,32,0
