Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Son Heung-min,7,kr KOR,"FW,LW",32-047,90,35,34,1,0,0,1,0,0,0,0,0,0,27,0,0
Wilson Odobert,28,fr FRA,LW,19-270,66,39,38,1,0,0,0,2,1,0,0,0,0,32,0,2
Richarlison,9,br BRA,FW,27-106,24,8,8,0,0,0,0,0,0,0,0,0,0,6,0,0
Brennan Johnson,22,wls WAL,RW,23-093,90,22,22,0,0,0,0,3,0,0,0,0,0,15,0,1
James Maddison,10,eng ENG,LM,27-275,78,68,61,7,1,1,1,5,1,5,3,0,0,57,0,0
Lucas Bergvall,15,se SWE,LM,18-204,12,5,4,1,0,0,0,1,0,1,0,1,0,3,0,0
Yves Bissouma,8,ml MLI,CM,27-360,72,80,77,3,3,0,1,0,0,0,0,0,0,74,0,0
Archie Gray,14,eng ENG,CM,18-165,18,15,12,3,3,0,0,0,0,0,0,0,0,14,0,0
Dejan Kulusevski,21,se SWE,RM,24-121,66,23,16,7,0,0,0,3,1,6,3,0,0,20,0,0
Pape Matar Sarr,29,sn SEN,RM,21-345,24,12,12,0,0,0,0,0,0,0,0,0,0,10,0,0
Destiny Udogie,13,it ITA,LB,21-270,72,51,43,8,2,0,0,1,6,0,0,0,0,47,0,1
Djed Spence,24,eng ENG,LB,24-015,18,8,8,0,0,0,0,1,0,0,0,0,0,7,0,0
Micky van de Ven,37,nl NED,CB,23-127,90,70,67,3,3,0,0,0,0,0,0,0,0,65,0,0
Cristian Romero,17,ar ARG,CB,26-119,90,98,92,6,5,2,0,0,1,0,0,0,0,91,0,0
Pedro Porro,23,es ESP,RB,24-346,90,79,69,10,1,0,2,4,9,0,0,0,0,61,0,5
Guglielmo Vicario,1,it ITA,GK,27-322,90,45,43,2,0,0,0,0,0,0,0,0,0,45,0,0
