Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Danny Welbeck,18,eng ENG,FW,33-335,72,14,14,0,0,0,0,1,0,0,0,0,0,8,0,1
Evan Ferguson,28,ie IRL,FW,20-007,18,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Georginio Rutter,14,fr FRA,FW,22-189,79,24,23,1,0,2,0,2,0,0,0,0,0,18,0,0
Tariq Lamptey,2,gh GHA,RB,24-026,11,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
Kaoru Mitoma,22,jp JPN,LM,27-159,88,31,31,0,0,0,0,1,0,0,0,0,0,26,0,0
Julio Enciso,10,py PAR,LM,20-277,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yasin Ayari,26,se SWE,CM,21-020,90,35,26,9,2,0,0,8,0,6,5,0,0,25,0,1
Carlos Baleba,20,cm CMR,CM,20-297,79,46,45,1,1,0,0,1,0,0,0,0,0,41,0,1
Mats Wieffer,27,nl NED,CM,24-345,11,5,5,0,0,0,0,0,0,0,0,0,0,3,0,1
Ferdi Kadioglu,24,tr TUR,RM,25-019,71,24,24,0,0,0,0,3,0,0,0,0,0,16,0,0
Brajan Gruda,8,de GER,RM,20-148,19,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0
Pervis Estupiñán,30,ec ECU,LB,26-279,90,70,61,9,0,0,1,7,6,3,2,0,0,57,0,3
Igor,3,br BRA,CB,26-262,90,78,76,2,1,0,0,0,0,0,0,0,0,72,0,1
Jan Paul van Hecke,29,nl NED,CB,24-140,90,71,67,4,4,1,1,1,0,0,0,0,0,66,0,0
Joël Veltman,34,nl NED,"RB,CB",32-285,90,49,40,9,1,0,0,2,8,0,0,0,0,40,0,2
Bart Verbruggen,1,nl NED,GK,22-069,90,44,36,6,1,0,0,0,0,0,0,0,0,37,2,0
