Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Erling Haaland,9,no NOR,FW,24-104,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0
Matheus Nunes,27,pt POR,"LM,LW,CM",26-067,90,5,1,4,0,1,1,2,50.0,1,0,0,0,0,5,0,0
İlkay Gündoğan,19,de GER,"CM,DM",34-009,84,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,1,0
Jeremy Doku,11,be BEL,LM,22-159,6,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0
Bernardo Silva,20,pt POR,"CM,RW,RM",30-084,90,0,0,0,0,0,0,2,0.0,2,1,0,1,1,1,0,0
Phil Foden,47,eng ENG,"RM,AM,CM",24-158,90,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0
Mateo Kovačić,8,hr CRO,DM,30-180,90,0,0,0,0,0,0,2,0.0,2,1,0,1,1,1,0,0
Joško Gvardiol,24,hr CRO,"LB,CB",22-284,90,2,2,1,0,1,1,2,50.0,1,2,2,0,2,4,3,0
Nathan Aké,6,nl NED,CB,29-258,72,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1
Rico Lewis,82,eng ENG,LB,19-347,18,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0
Manuel Akanji,25,ch SUI,CB,29-106,90,2,2,1,1,0,1,1,100.0,0,0,0,0,0,2,2,0
Kyle Walker,2,eng ENG,RB,34-158,90,2,1,2,0,0,1,4,25.0,3,2,0,2,1,3,0,0
Ederson,31,br BRA,GK,31-077,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
