Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Erling Haaland,9,no NOR,FW,24-104,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,50.0
Matheus Nunes,27,pt POR,"LM,LW,CM",26-067,90,0,0,0,1,1,0,6,0,1,0,0,0,3,3,1,75.0
İlkay Gündoğan,19,de GER,"CM,DM",34-009,84,0,0,0,0,1,0,3,0,0,0,0,0,3,2,0,100.0
Jeremy Doku,11,be BEL,LM,22-159,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Bernardo Silva,20,pt POR,"CM,RW,RM",30-084,90,0,0,0,0,1,0,2,1,0,0,0,0,2,1,0,100.0
Phil Foden,47,eng ENG,"RM,AM,CM",24-158,90,0,0,0,0,4,0,11,0,0,0,0,0,4,0,1,0.0
Mateo Kovačić,8,hr CRO,DM,30-180,90,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,100.0
Joško Gvardiol,24,hr CRO,"LB,CB",22-284,90,0,0,0,2,1,0,2,2,2,0,0,0,5,2,2,50.0
Nathan Aké,6,nl NED,CB,29-258,72,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,33.3
Rico Lewis,82,eng ENG,LB,19-347,18,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
Manuel Akanji,25,ch SUI,CB,29-106,90,0,0,0,1,1,0,0,0,2,0,0,0,3,2,3,40.0
Kyle Walker,2,eng ENG,RB,34-158,90,1,0,0,2,1,0,2,1,1,0,0,0,3,1,3,25.0
Ederson,31,br BRA,GK,31-077,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
