Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Erling Haaland,9,no NOR,FW,24-104,90,7,6,1,0,0,0,0,0,0,0,0,0,5,0,0
Matheus Nunes,27,pt POR,"LM,LW,CM",26-067,90,53,52,1,0,0,0,6,1,0,0,0,0,39,0,2
İlkay Gündoğan,19,de GER,"CM,DM",34-009,84,66,61,5,2,0,0,3,0,1,1,0,0,60,0,0
Jeremy Doku,11,be BEL,LM,22-159,6,7,7,0,0,0,0,1,0,0,0,0,0,4,0,1
Bernardo Silva,20,pt POR,"CM,RW,RM",30-084,90,74,65,9,5,1,1,2,1,3,1,0,0,60,0,2
Phil Foden,47,eng ENG,"RM,AM,CM",24-158,90,55,47,8,2,0,0,11,0,6,4,2,0,41,0,1
Mateo Kovačić,8,hr CRO,DM,30-180,90,74,72,2,2,0,0,0,0,0,0,0,0,73,0,0
Joško Gvardiol,24,hr CRO,"LB,CB",22-284,90,56,50,6,0,0,0,2,6,0,0,0,0,51,0,1
Nathan Aké,6,nl NED,CB,29-258,72,76,76,0,0,0,0,0,0,0,0,0,0,74,0,0
Rico Lewis,82,eng ENG,LB,19-347,18,22,21,1,0,0,0,0,1,0,0,0,0,22,0,0
Manuel Akanji,25,ch SUI,CB,29-106,90,46,46,0,0,0,0,0,0,0,0,0,0,44,0,0
Kyle Walker,2,eng ENG,RB,34-158,90,61,52,9,1,0,1,2,8,0,0,0,0,48,0,0
Ederson,31,br BRA,GK,31-077,90,55,47,8,1,0,0,0,0,0,0,0,0,49,0,0
