Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Omar Marmoush,7,eg EGY,FW,26-058,90,15,14,0,0,0,0,0,0,0,0,0,0,14,1,0
Phil Foden,47,eng ENG,FW,24-313,57,20,18,1,0,0,0,1,0,1,1,0,0,11,1,1
Jeremy Doku,11,be BEL,FW,22-314,33,11,11,0,0,0,0,0,0,0,0,0,0,7,0,0
Kevin De Bruyne,17,be BEL,AM,33-282,90,33,29,4,2,1,0,4,0,2,1,1,0,20,0,1
İlkay Gündoğan,19,de GER,LM,34-164,73,48,44,4,3,0,0,0,0,0,0,0,0,42,0,0
Jack Grealish,10,eng ENG,LM,29-208,17,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Bernardo Silva,20,pt POR,RM,30-239,90,76,72,4,3,0,1,0,1,0,0,0,0,70,0,0
Mateo Kovačić,8,hr CRO,DM,30-335,90,74,74,0,0,1,0,0,0,0,0,0,0,69,0,1
Nico O’Reilly,75,eng ENG,LB,20-016,73,51,43,8,1,1,0,1,7,0,0,0,0,42,0,0
Rico Lewis,82,eng ENG,LB,20-136,17,13,13,0,0,0,0,0,0,0,0,0,0,11,0,1
Joško Gvardiol,24,hr CRO,CB,23-073,90,69,61,8,2,0,0,0,1,0,0,0,0,65,0,0
Rúben Dias,3,pt POR,CB,27-327,90,87,85,2,2,0,1,0,0,0,0,0,0,79,0,2
Matheus Nunes,27,pt POR,RB,26-222,90,71,62,9,0,0,0,0,9,0,0,0,0,64,0,0
Ederson,31,br BRA,GK,31-232,90,26,22,4,0,0,0,0,0,0,0,0,0,24,0,0
