Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Omar Marmoush,7,eg EGY,FW,26-058,90,0,0,0,0,2,0,0,2,2,0,0,0,5,0,0,
Phil Foden,47,eng ENG,FW,24-313,57,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0.0
Jeremy Doku,11,be BEL,FW,22-314,33,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,
Kevin De Bruyne,17,be BEL,AM,33-282,90,0,0,0,1,1,1,4,0,0,0,0,0,1,0,0,
İlkay Gündoğan,19,de GER,LM,34-164,73,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,
Jack Grealish,10,eng ENG,LM,29-208,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Bernardo Silva,20,pt POR,RM,30-239,90,1,0,0,2,2,0,0,1,4,0,0,0,7,1,2,33.3
Mateo Kovačić,8,hr CRO,DM,30-335,90,0,0,0,2,1,0,0,0,2,0,0,0,5,0,0,
Nico O’Reilly,75,eng ENG,LB,20-016,73,0,0,0,1,1,1,1,1,1,0,0,0,1,0,3,0.0
Rico Lewis,82,eng ENG,LB,20-136,17,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,
Joško Gvardiol,24,hr CRO,CB,23-073,90,0,0,0,0,0,0,0,1,1,0,0,0,3,1,1,50.0
Rúben Dias,3,pt POR,CB,27-327,90,1,0,0,2,1,0,0,1,0,0,0,0,3,4,0,100.0
Matheus Nunes,27,pt POR,RB,26-222,90,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,
Ederson,31,br BRA,GK,31-232,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
