Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Omar Marmoush,7,eg EGY,FW,26-058,90,3,2,0,3,0,1,2,50.0,1,2,1,1,2,5,0,0
Phil Foden,47,eng ENG,FW,24-313,57,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jeremy Doku,11,be BEL,FW,22-314,33,1,1,0,1,0,0,2,0.0,2,0,0,0,0,1,0,0
Kevin De Bruyne,17,be BEL,AM,33-282,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
İlkay Gündoğan,19,de GER,LM,34-164,73,1,1,0,0,1,0,1,0.0,1,0,0,0,0,1,1,0
Jack Grealish,10,eng ENG,LM,29-208,17,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Bernardo Silva,20,pt POR,RM,30-239,90,8,4,3,3,2,1,1,100.0,0,3,1,2,1,9,2,0
Mateo Kovačić,8,hr CRO,DM,30-335,90,5,2,4,1,0,0,0,,0,1,0,1,0,5,1,1
Nico O’Reilly,75,eng ENG,LB,20-016,73,1,1,0,0,1,0,1,0.0,1,0,0,0,1,2,1,0
Rico Lewis,82,eng ENG,LB,20-136,17,1,1,0,1,0,1,1,100.0,0,1,1,0,1,2,0,0
Joško Gvardiol,24,hr CRO,CB,23-073,90,1,1,1,0,0,0,0,,0,2,2,0,1,2,7,0
Rúben Dias,3,pt POR,CB,27-327,90,0,0,0,0,0,0,0,,0,1,1,0,1,1,6,0
Matheus Nunes,27,pt POR,RB,26-222,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0
Ederson,31,br BRA,GK,31-232,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
