Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Jean-Philippe Mateta,14,fr FRA,FW,27-162,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Eberechi Eze,10,eng ENG,AM,26-161,71,0,0,0,0,0,0,1,0.0,1,2,0,2,1,1,0,0
Justin Devenny,55,nir NIR,AM,21-057,19,1,0,1,0,0,0,1,0.0,1,1,0,1,0,1,2,0
Ismaila Sarr,7,sn SEN,AM,26-286,76,1,1,0,1,0,0,0,,0,1,1,0,0,1,1,0
Eddie Nketiah,9,eng ENG,AM,25-191,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jefferson Lerma,8,co COL,CM,30-043,90,2,0,2,0,0,2,2,100.0,0,2,2,0,1,3,1,0
Will Hughes,19,eng ENG,CM,29-234,90,3,1,2,1,0,0,1,0.0,1,1,1,0,1,4,0,0
Tyrick Mitchell,3,eng ENG,WB,25-097,90,5,3,3,2,0,1,2,50.0,1,4,0,4,1,6,1,0
Daniel Muñoz,12,co COL,WB,28-195,90,1,1,1,0,0,1,2,50.0,1,1,0,1,0,1,4,0
Marc Guéhi,6,eng ENG,CB,24-147,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Maxence Lacroix,5,fr FRA,CB,24-245,90,2,0,1,1,0,1,1,100.0,0,1,0,1,1,3,9,0
Trevoh Chalobah,27,eng ENG,CB,25-155,90,3,3,1,2,0,1,1,100.0,0,2,0,2,1,4,5,0
Dean Henderson,1,eng ENG,GK,27-270,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
