Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jean-Philippe Mateta,14,fr FRA,FW,27-162,90,10,10,0,0,0,0,0,0,0,0,0,0,9,0,0
Eberechi Eze,10,eng ENG,AM,26-161,71,24,18,6,1,0,0,3,0,2,2,0,0,16,0,0
Justin Devenny,55,nir NIR,AM,21-057,19,10,6,3,0,0,0,4,0,3,1,2,0,6,1,0
Ismaila Sarr,7,sn SEN,AM,26-286,76,18,18,0,0,0,0,0,0,0,0,0,0,12,0,1
Eddie Nketiah,9,eng ENG,AM,25-191,14,4,4,0,0,0,0,0,0,0,0,0,0,3,0,1
Jefferson Lerma,8,co COL,CM,30-043,90,45,43,1,1,1,0,0,0,0,0,0,0,38,1,2
Will Hughes,19,eng ENG,CM,29-234,90,41,39,1,0,1,0,2,0,1,1,0,0,31,1,0
Tyrick Mitchell,3,eng ENG,WB,25-097,90,31,28,3,0,0,0,2,3,0,0,0,0,20,0,1
Daniel Muñoz,12,co COL,WB,28-195,90,34,23,11,0,0,0,1,11,0,0,0,0,25,0,3
Marc Guéhi,6,eng ENG,CB,24-147,90,43,42,1,1,0,0,1,0,0,0,0,0,36,0,0
Maxence Lacroix,5,fr FRA,CB,24-245,90,29,27,2,2,0,0,0,0,0,0,0,0,24,0,0
Trevoh Chalobah,27,eng ENG,CB,25-155,90,40,38,2,2,0,1,0,0,0,0,0,0,36,0,1
Dean Henderson,1,eng ENG,GK,27-270,90,35,26,9,5,0,0,0,0,0,0,0,0,20,0,0
