Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Liam Delap,19,eng ENG,FW,21-219,58,13,1,3,8,3,1,13,2,1,50.0,1,50.0,10,103,78,1,1,1,5,1,9,2
George Hirst,27,sct SCO,FW,25-212,32,7,0,0,4,3,1,7,0,0,,0,,2,21,2,0,0,0,0,0,6,1
Sammie Szmodics,23,ie IRL,LW,28-356,58,8,0,1,5,2,0,8,0,0,,0,,6,57,12,0,1,0,1,2,5,1
Jack Clarke,47,eng ENG,LW,23-296,32,15,0,3,8,6,0,15,5,2,40.0,2,40.0,8,102,65,1,1,0,0,0,9,2
Wes Burns,7,wls WAL,RW,29-296,58,16,2,9,6,2,0,16,4,1,25.0,3,75.0,13,47,25,1,0,0,1,1,13,2
Chiedozie Ogbene,21,ie IRL,RW,27-136,32,12,0,1,4,7,2,12,1,0,0.0,0,0.0,7,44,22,3,0,2,1,0,7,3
Omari Hutchinson,20,eng ENG,AM,20-320,84,30,0,10,17,5,0,30,4,2,50.0,2,50.0,20,153,112,2,1,0,3,2,19,1
Conor Chaplin,10,eng ENG,AM,27-211,6,3,0,1,2,0,0,3,0,0,,0,,1,2,1,0,0,0,0,0,1,0
Kalvin Phillips,8,eng ENG,DM,28-287,90,48,3,19,28,2,0,48,0,0,,0,,18,81,32,0,0,0,2,2,19,0
Sam Morsy,5,eg EGY,DM,33-004,84,38,2,16,22,1,0,38,2,1,50.0,1,50.0,15,109,62,1,0,0,1,0,18,0
Massimo Luongo,25,au AUS,DM,31-355,6,3,1,2,0,1,0,3,0,0,,0,,1,1,1,0,0,0,0,0,1,0
Leif Davis,3,eng ENG,LB,24-246,90,47,10,29,13,6,2,47,2,0,0.0,2,100.0,19,101,75,2,1,1,3,0,18,3
Jacob Greaves,24,eng ENG,CB,24-002,90,43,13,29,13,1,0,43,0,0,,0,,12,36,13,0,0,0,1,0,20,0
Dara O'Shea,26,ie IRL,CB,25-194,90,59,15,43,14,2,2,59,0,0,,0,,24,100,41,0,0,0,1,0,29,0
Axel Tuanzebe,40,cd COD,RB,26-305,90,47,12,28,14,5,0,47,1,1,100.0,0,0.0,14,55,29,0,0,0,1,0,14,0
Arijanet Muric,1,xk KVX,GK,25-312,90,48,40,48,0,0,0,48,0,0,,0,,27,151,56,0,0,0,0,0,15,0
