Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Raúl Jiménez,7,mx MEX,FW,33-202,70,18,17,1,0,0,0,1,1,0,0,0,0,11,0,1
Rodrigo Muniz,9,br BRA,FW,23-203,20,4,2,2,0,0,0,0,0,0,0,0,0,4,0,0
Reiss Nelson,19,eng ENG,LW,24-349,70,36,36,0,0,1,1,3,0,0,0,0,0,31,0,0
Adama Traoré,11,es ESP,RW,28-303,20,10,10,0,0,0,0,3,0,0,0,0,0,6,0,1
Alex Iwobi,17,ng NGA,"RW,LW",28-204,90,40,39,1,1,1,0,4,0,0,0,0,0,31,0,2
Emile Smith Rowe,32,eng ENG,AM,24-118,58,27,26,1,0,0,0,0,0,1,0,0,0,25,0,0
Harry Wilson,8,wls WAL,AM,27-246,32,16,14,2,0,0,0,1,1,1,1,0,0,12,0,0
Saša Lukić,20,rs SRB,DM,28-102,90,57,55,1,0,0,0,0,0,1,0,0,0,53,1,1
Andreas Pereira,18,br BRA,DM,28-327,58,47,32,15,7,0,1,9,1,4,2,2,0,29,0,3
Tom Cairney,10,sct SCO,DM,33-308,32,39,38,1,0,0,0,0,1,0,0,0,0,34,0,1
Antonee Robinson,33,us USA,LB,27-107,90,73,66,7,1,0,1,7,6,0,0,0,0,54,0,0
Calvin Bassey,3,ng NGA,CB,24-328,90,83,79,4,2,0,0,0,0,0,0,0,0,75,0,0
Joachim Andersen,5,dk DEN,CB,28-176,90,58,54,4,3,0,1,0,1,0,0,0,0,50,0,1
Kenny Tete,2,nl NED,RB,29-045,70,45,36,8,0,0,0,0,8,0,0,0,0,36,1,1
Timothy Castagne,21,be BEL,RB,28-354,20,19,17,2,0,0,0,0,2,0,0,0,0,17,0,0
Bernd Leno,1,de GER,GK,32-264,90,31,28,3,1,0,0,0,0,0,0,0,0,31,0,0
