Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Raúl Jiménez,7,mx MEX,FW,33-202,70,24,0,0,12,12,4,24,1,1,100.0,0,0.0,11,59,27,1,1,0,2,1,23,3
Rodrigo Muniz,9,br BRA,FW,23-203,20,8,0,0,3,5,3,8,1,0,0.0,1,100.0,3,4,0,0,0,0,2,1,3,1
Reiss Nelson,19,eng ENG,LW,24-349,70,51,0,3,12,36,4,51,2,0,0.0,2,100.0,38,234,84,3,2,1,5,1,41,8
Adama Traoré,11,es ESP,RW,28-303,20,15,0,1,2,12,1,15,1,0,0.0,1,100.0,11,67,42,2,1,1,1,0,12,4
Alex Iwobi,17,ng NGA,"RW,LW",28-204,90,50,0,5,14,31,5,50,2,0,0.0,2,100.0,37,232,116,3,0,1,1,4,43,11
Emile Smith Rowe,32,eng ENG,AM,24-118,58,31,1,5,12,15,1,31,1,1,100.0,0,0.0,18,65,37,0,1,0,2,1,24,3
Harry Wilson,8,wls WAL,AM,27-246,32,18,0,1,6,11,0,18,0,0,,0,,11,67,22,0,2,0,1,1,16,5
Saša Lukić,20,rs SRB,DM,28-102,90,66,4,13,40,14,0,66,0,0,,0,,38,279,179,4,4,0,0,0,49,0
Andreas Pereira,18,br BRA,DM,28-327,58,51,1,6,22,23,0,51,1,1,100.0,0,0.0,18,84,61,2,1,0,0,0,25,6
Tom Cairney,10,sct SCO,DM,33-308,32,41,1,5,24,12,2,41,0,0,,0,,25,79,33,0,0,0,0,0,31,3
Antonee Robinson,33,us USA,LB,27-107,90,84,3,18,32,34,0,84,2,2,100.0,0,0.0,48,165,87,1,1,0,0,0,56,13
Calvin Bassey,3,ng NGA,CB,24-328,90,90,15,44,37,10,0,90,0,0,,0,,58,285,119,0,2,0,0,0,57,2
Joachim Andersen,5,dk DEN,CB,28-176,90,63,7,32,29,2,1,63,0,0,,0,,28,133,44,0,0,0,0,0,47,1
Kenny Tete,2,nl NED,RB,29-045,70,61,6,17,28,17,1,61,3,2,66.7,0,0.0,22,143,23,0,0,0,3,2,34,2
Timothy Castagne,21,be BEL,RB,28-354,20,22,2,9,7,6,1,22,1,1,100.0,0,0.0,9,20,9,0,0,0,0,0,14,1
Bernd Leno,1,de GER,GK,32-264,90,31,24,31,0,0,0,31,0,0,,0,,24,68,46,0,0,0,0,0,21,0
