Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jørgen Strand Larsen,9,no NOR,FW,24-270,90,16,16,0,0,0,0,0,0,0,0,0,0,10,0,1
Matheus Cunha,10,br BRA,AM,25-159,90,39,32,7,1,2,0,3,1,3,1,1,1,27,0,1
Pablo Sarabia,21,es ESP,AM,32-175,61,31,25,5,2,0,0,1,2,0,0,0,0,21,1,2
Gonçalo Guedes,29,pt POR,RW,27-339,29,11,11,0,0,0,0,0,0,0,0,0,0,9,0,1
João Gomes,8,br BRA,"CM,DM",23-264,90,49,47,1,1,0,0,1,0,0,0,0,0,40,1,1
Tommy Doyle,20,eng ENG,CM,23-016,62,49,48,1,1,0,2,1,0,0,0,0,0,43,0,0
Mario Lemina,5,ga GAB,DM,31-062,28,23,23,0,0,0,1,0,0,0,0,0,0,19,0,0
Rayan Aït-Nouri,3,dz ALG,"WB,LB",23-149,90,54,43,11,2,0,1,2,9,0,0,0,0,42,0,3
Nélson Semedo,22,pt POR,"WB,RB",30-352,90,66,58,8,0,0,0,3,8,0,0,0,0,52,0,1
Toti Gomes,24,pt POR,CB,25-291,62,43,37,6,0,0,0,0,6,0,0,0,0,33,0,1
Jean-Ricner Bellegarde,27,fr FRA,LW,26-128,28,11,11,0,0,0,0,1,0,0,0,0,0,11,0,0
Craig Dawson,15,eng ENG,CB,34-180,90,53,51,1,1,0,0,0,0,0,0,0,0,45,1,0
Santiago Bueno,4,uy URU,CB,25-359,90,50,49,0,0,0,2,0,0,0,0,0,0,42,1,2
José Sá,1,pt POR,GK,31-290,90,39,29,10,2,0,0,0,0,0,0,0,0,29,0,0
