Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Phil Foden,47,eng ENG,FW,24-271,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Jeremy Doku,11,be BEL,LM,22-272,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Omar Marmoush,7,eg EGY,CM,26-016,76,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
İlkay Gündoğan,19,de GER,CM,34-122,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Kevin De Bruyne,17,be BEL,CM,33-240,65,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0
James Mcatee,87,eng ENG,CM,22-128,25,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Sávio,26,br BRA,RM,20-319,90,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0
Nicolás González,14,es ESP,DM,23-051,76,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0
Mateo Kovačić,8,hr CRO,DM,30-293,14,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0
Joško Gvardiol,24,hr CRO,LB,23-031,90,2,0,0,2,0,1,3,33.3,2,1,0,1,1,3,4,1
Nathan Aké,6,nl NED,CB,30-005,76,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0
Rúben Dias,3,pt POR,CB,27-285,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1
Abdukodir Khusanov,45,uz UZB,CB,20-360,90,1,1,1,0,0,0,1,0.0,1,2,1,1,0,1,6,0
Rico Lewis,82,eng ENG,RB,20-094,90,1,1,0,1,0,1,1,100.0,0,1,1,0,0,1,2,0
Ederson,31,br BRA,GK,31-190,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
