Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Phil Foden,47,eng ENG,FW,24-271,90,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,
Jeremy Doku,11,be BEL,LM,22-272,90,0,0,0,0,1,0,5,0,0,0,0,0,3,0,1,0.0
Omar Marmoush,7,eg EGY,CM,26-016,76,0,0,0,2,2,2,6,0,0,0,0,0,0,0,0,
İlkay Gündoğan,19,de GER,CM,34-122,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Kevin De Bruyne,17,be BEL,CM,33-240,65,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,
James Mcatee,87,eng ENG,CM,22-128,25,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
Sávio,26,br BRA,RM,20-319,90,0,0,0,0,2,0,4,0,0,0,0,0,2,0,0,
Nicolás González,14,es ESP,DM,23-051,76,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,100.0
Mateo Kovačić,8,hr CRO,DM,30-293,14,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,
Joško Gvardiol,24,hr CRO,LB,23-031,90,0,0,0,0,0,0,0,1,0,0,0,0,8,3,0,100.0
Nathan Aké,6,nl NED,CB,30-005,76,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Rúben Dias,3,pt POR,CB,27-285,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
Abdukodir Khusanov,45,uz UZB,CB,20-360,90,0,0,0,0,1,0,0,0,1,0,0,0,12,0,1,0.0
Rico Lewis,82,eng ENG,RB,20-094,90,0,0,0,0,2,0,1,0,1,0,0,0,6,0,1,0.0
Ederson,31,br BRA,GK,31-190,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
