Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Phil Foden,47,eng ENG,FW,24-271,90,53,0,2,16,35,1,53,3,2,66.7,1,33.3,41,174,53,1,3,1,3,3,45,5
Jeremy Doku,11,be BEL,LM,22-272,90,59,0,1,7,53,12,59,21,15,71.4,5,23.8,51,587,465,23,4,10,4,1,51,22
Omar Marmoush,7,eg EGY,CM,26-016,76,47,0,0,14,33,3,47,3,2,66.7,1,33.3,31,220,117,1,5,0,5,1,34,10
İlkay Gündoğan,19,de GER,CM,34-122,14,12,0,1,5,6,1,12,0,0,,0,,6,23,7,0,0,0,0,0,9,2
Kevin De Bruyne,17,be BEL,CM,33-240,65,40,1,8,12,20,2,40,2,1,50.0,1,50.0,23,147,52,1,0,1,3,0,26,3
James Mcatee,87,eng ENG,CM,22-128,25,11,1,1,7,4,1,11,1,0,0.0,1,100.0,8,35,23,1,2,0,1,0,6,3
Sávio,26,br BRA,RM,20-319,90,59,0,0,18,41,9,59,4,1,25.0,2,50.0,42,334,190,9,0,9,1,1,48,14
Nicolás González,14,es ESP,DM,23-051,76,100,1,7,69,24,1,100,0,0,,0,,74,337,132,1,2,0,0,0,83,2
Mateo Kovačić,8,hr CRO,DM,30-293,14,29,0,0,17,12,0,29,0,0,,0,,25,149,65,0,2,0,0,2,25,0
Joško Gvardiol,24,hr CRO,LB,23-031,90,71,4,11,42,20,5,71,3,2,66.7,1,33.3,34,297,219,7,5,1,1,0,42,4
Nathan Aké,6,nl NED,CB,30-005,76,77,4,19,54,4,1,77,0,0,,0,,59,332,238,1,1,0,2,0,66,0
Rúben Dias,3,pt POR,CB,27-285,14,18,1,5,11,2,0,18,0,0,,0,,13,126,103,1,1,0,0,0,12,0
Abdukodir Khusanov,45,uz UZB,CB,20-360,90,104,9,38,51,15,0,104,0,0,,0,,56,273,100,1,0,0,0,0,72,2
Rico Lewis,82,eng ENG,RB,20-094,90,94,4,15,47,33,1,94,1,0,0.0,1,100.0,60,258,99,0,5,0,1,1,75,4
Ederson,31,br BRA,GK,31-190,90,30,18,30,0,0,0,30,0,0,,0,,21,82,59,0,0,0,0,0,24,0
