Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Nicolas Jackson,15,sn SEN,FW,23-208,90,17,17,0,0,1,0,0,0,0,0,0,0,15,0,0
Jadon Sancho,19,eng ENG,"LW,LM",24-295,90,31,31,0,0,0,0,0,0,0,0,0,0,25,0,0
Noni Madueke,11,eng ENG,RW,22-310,80,15,13,2,0,0,0,1,2,0,0,0,0,11,0,0
Pedro Neto,7,pt POR,RM,24-311,10,7,6,1,0,0,0,2,0,1,1,0,0,4,0,0
Cole Palmer,20,eng ENG,"AM,CM",22-253,90,37,28,9,2,1,0,6,1,3,1,0,0,29,0,2
Enzo Fernández,8,ar ARG,DM,23-363,90,64,57,7,3,0,2,5,0,4,3,0,0,50,0,1
Roméo Lavia,45,be BEL,DM,21-008,55,20,20,0,0,1,0,0,0,0,0,0,0,17,0,0
Reece James,24,eng ENG,RB,25-037,35,31,26,4,1,0,0,1,2,1,1,0,0,26,1,0
Marc Cucurella,3,es ESP,LB,26-176,90,52,42,10,1,0,0,0,9,0,0,0,0,47,0,1
Levi Colwill,6,eng ENG,CB,21-323,90,53,46,7,3,0,0,0,1,0,0,0,0,47,0,0
Joshua Acheampong,34,eng ENG,CB,18-254,70,30,28,2,2,0,0,0,0,0,0,0,0,23,0,0
Tosin Adarabioyo,4,eng ENG,CB,27-112,20,17,17,0,0,0,0,0,0,0,0,0,0,13,0,0
Moisés Caicedo,25,ec ECU,"RB,DM",23-073,80,49,39,10,3,1,0,1,7,0,0,0,0,41,0,0
João Félix,14,pt POR,CM,25-065,10,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Robert Sánchez,1,es ESP,GK,27-057,90,45,43,1,0,0,2,0,0,0,0,0,0,33,1,0
