Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Nicolas Jackson,15,sn SEN,FW,23-208,90,36,1,3,11,23,9,36,5,2,40.0,3,60.0,19,159,101,3,2,0,3,0,24,6
Jadon Sancho,19,eng ENG,"LW,LM",24-295,90,37,0,4,13,20,6,37,5,4,80.0,1,20.0,22,199,151,5,1,4,1,0,31,8
Noni Madueke,11,eng ENG,RW,22-310,80,23,1,1,8,14,6,23,5,2,40.0,3,60.0,13,141,71,4,0,5,1,0,16,6
Pedro Neto,7,pt POR,RM,24-311,10,8,0,4,1,3,0,8,0,0,,0,,5,38,18,0,0,0,1,0,6,1
Cole Palmer,20,eng ENG,"AM,CM",22-253,90,47,1,3,20,24,3,47,4,1,25.0,3,75.0,24,92,39,1,0,0,3,0,32,5
Enzo Fernández,8,ar ARG,DM,23-363,90,75,0,12,31,32,3,75,4,1,25.0,1,25.0,32,164,106,2,1,0,1,1,50,4
Roméo Lavia,45,be BEL,DM,21-008,55,24,1,4,16,5,0,24,1,0,0.0,1,100.0,14,99,58,1,2,0,1,0,16,0
Reece James,24,eng ENG,RB,25-037,35,34,1,11,20,3,0,34,2,2,100.0,0,0.0,19,121,42,0,0,0,0,1,19,0
Marc Cucurella,3,es ESP,LB,26-176,90,57,0,15,27,16,1,57,1,0,0.0,1,100.0,29,115,63,0,0,0,0,0,35,2
Levi Colwill,6,eng ENG,CB,21-323,90,60,8,36,22,2,1,60,0,0,,0,,28,137,74,1,0,0,0,0,37,0
Joshua Acheampong,34,eng ENG,CB,18-254,70,39,5,22,15,2,2,39,1,0,0.0,0,0.0,24,144,51,0,0,0,2,0,27,0
Tosin Adarabioyo,4,eng ENG,CB,27-112,20,23,4,14,8,1,1,23,0,0,,0,,9,45,14,0,0,0,1,0,13,0
Moisés Caicedo,25,ec ECU,"RB,DM",23-073,80,53,4,16,30,7,0,53,1,1,100.0,0,0.0,24,135,50,2,0,0,1,0,30,2
João Félix,14,pt POR,CM,25-065,10,7,0,2,1,4,1,7,3,1,33.3,1,33.3,7,32,13,0,0,0,1,0,7,1
Robert Sánchez,1,es ESP,GK,27-057,90,47,33,45,2,0,0,47,0,0,,0,,34,154,79,0,0,0,0,0,35,0
