Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jørgen Strand Larsen,9,no NOR,FW,24-302,90,12,11,1,0,0,0,0,0,0,0,0,0,8,0,0
Matheus Cunha,10,br BRA,"AM,LW",25-191,90,37,29,8,2,0,1,8,1,4,2,1,0,20,0,2
Gonçalo Guedes,29,pt POR,AM,28-005,56,12,10,2,0,0,0,0,1,0,0,0,0,7,0,1
Hwang Hee-chan,11,kr KOR,"AM,RW",28-313,34,17,16,1,1,0,0,0,0,0,0,0,0,16,0,1
João Gomes,8,br BRA,CM,23-296,84,64,62,2,1,0,0,0,1,0,0,0,0,50,0,0
Tommy Doyle,20,eng ENG,LM,23-048,6,9,8,1,0,0,0,0,1,0,0,0,0,8,0,0
André,7,br BRA,"CM,RM",23-141,90,73,69,4,1,0,1,0,1,0,0,0,0,67,0,1
Rayan Aït-Nouri,3,dz ALG,"WB,LB",23-181,90,42,30,12,1,0,0,1,11,0,0,0,0,39,0,1
Matt Doherty,2,ie IRL,WB,32-323,76,58,47,11,0,0,0,2,11,0,0,0,0,49,0,0
Rodrigo Gomes,19,pt POR,"RB,WB",21-150,14,10,10,0,0,0,0,1,0,0,0,0,0,8,0,0
Santiago Bueno,4,uy URU,CB,26-025,76,54,53,1,1,0,1,0,0,0,0,0,0,41,0,0
Toti Gomes,24,pt POR,CB,25-323,14,8,8,0,0,0,0,0,0,0,0,0,0,5,0,0
Craig Dawson,15,eng ENG,CB,34-212,90,46,44,2,1,0,2,0,0,0,0,0,0,41,0,0
Mario Lemina,5,ga GAB,"CB,CM",31-094,90,50,46,4,1,0,0,1,3,0,0,0,0,39,0,3
José Sá,1,pt POR,GK,31-322,90,29,20,9,5,0,0,0,0,0,0,0,0,17,0,0
