Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Raúl Jiménez,7,mx MEX,FW,33-167,90,18,18,0,0,0,0,2,0,0,0,0,0,10,0,2
Alex Iwobi,17,ng NGA,"LW,DM,AM",28-169,90,56,53,3,1,0,0,5,1,0,0,0,0,45,0,2
Adama Traoré,11,es ESP,RW,28-268,67,12,12,0,0,0,0,3,0,0,0,0,0,8,0,1
Reiss Nelson,19,eng ENG,LW,24-314,23,21,18,2,0,0,0,4,1,1,1,0,0,17,1,1
Emile Smith Rowe,32,eng ENG,"AM,RW",24-083,79,35,35,0,0,0,0,1,0,0,0,0,0,28,0,1
Tom Cairney,10,sct SCO,DM,33-273,11,21,21,0,0,0,0,1,0,0,0,0,0,20,0,0
Sander Berge,16,no NOR,DM,26-248,79,36,32,4,4,0,0,0,0,0,0,0,0,33,0,0
Harry Wilson,8,wls WAL,RW,27-211,11,11,7,4,3,0,0,3,0,1,0,0,0,8,0,0
Andreas Pereira,18,br BRA,DM,28-292,67,25,17,8,0,0,1,4,1,4,3,1,0,16,0,1
Issa Diop,31,fr FRA,CB,27-284,23,19,19,0,0,0,0,0,0,0,0,0,0,18,0,0
Antonee Robinson,33,us USA,LB,27-072,90,50,43,7,0,0,0,6,7,0,0,0,0,37,0,2
Calvin Bassey,3,ng NGA,CB,24-293,90,69,64,5,1,0,0,0,0,0,0,0,0,62,0,1
Joachim Andersen,5,dk DEN,CB,28-141,63,42,40,2,2,0,0,0,0,0,0,0,0,36,0,0
Kenny Tete,2,nl NED,RB,29-010,90,38,33,4,0,0,0,1,4,0,0,0,0,33,1,1
Bernd Leno,1,de GER,GK,32-229,90,30,25,5,1,0,0,0,0,0,0,0,0,27,0,0
