Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Danny Welbeck,18,eng ENG,FW,33-293,84,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,50.0
Evan Ferguson,28,ie IRL,FW,19-331,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
Georginio Rutter,14,fr FRA,FW,22-147,66,0,0,0,3,1,1,0,0,0,0,0,0,0,3,2,60.0
Julio Enciso,10,py PAR,FW,20-235,24,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,
Kaoru Mitoma,22,jp JPN,LM,27-117,90,0,0,0,1,0,0,4,0,1,0,0,0,2,2,1,66.7
Yasin Ayari,26,se SWE,CM,20-344,90,0,0,0,1,4,0,1,1,2,0,0,0,5,1,2,33.3
Carlos Baleba,20,cm CMR,CM,20-255,90,0,0,0,1,1,0,0,2,2,0,0,0,7,2,1,66.7
Yankuba Minteh,17,gm GAM,RM,20-054,67,1,0,0,3,1,0,7,0,0,0,0,0,6,1,1,50.0
Simon Adingra,11,ci CIV,RM,22-257,23,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,
Jack Hinshelwood,41,eng ENG,LB,19-156,67,1,0,0,2,0,0,9,0,3,0,0,0,4,1,0,100.0
Ferdi Kadioglu,24,tr TUR,LB,24-343,23,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,100.0
Lewis Dunk,5,eng ENG,CB,32-298,90,0,0,0,0,2,0,0,1,0,0,0,0,5,3,3,50.0
Jan Paul van Hecke,29,nl NED,CB,24-098,90,0,0,0,0,1,0,0,1,0,0,0,0,8,1,4,20.0
Joël Veltman,34,nl NED,RB,32-243,90,1,0,0,1,5,0,1,2,3,0,0,0,5,0,1,0.0
Bart Verbruggen,1,nl NED,GK,22-027,90,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
